route_id,end_hr,buses per hour,headway by hour
85-20573,21,3,20.0
85-20573,22,2,30.0
851-20573,08,1,60.0
851-20573,16,1,60.0
853-20573,08,1,60.0
853-20573,16,1,60.0
857-20573,08,1,60.0
857-20573,15,1,60.0
86-20573,05,4,15.0
86-20573,06,5,12.0
86-20573,07,8,7.5
86-20573,08,7,8.571428571428571
86-20573,09,4,15.0
86-20573,10,4,15.0
86-20573,11,4,15.0
86-20573,12,4,15.0
86-20573,13,4,15.0
86-20573,14,4,15.0
86-20573,15,5,12.0
86-20573,16,8,7.5
86-20573,17,8,7.5
86-20573,18,7,8.571428571428571
86-20573,19,4,15.0
86-20573,20,4,15.0
86-20573,21,5,12.0
86-20573,22,3,20.0
86-20573,23,3,20.0
86-20573,24,3,20.0
86-20573,25,2,30.0
860-20573,08,1,60.0
860-20573,16,1,60.0
861-20573,08,1,60.0
861-20573,16,1,60.0
862-20573,08,1,60.0
862-20573,16,1,60.0
863-20573,08,1,60.0
863-20573,16,1,60.0
864-20573,08,2,30.0
864-20573,16,2,30.0
865-20573,08,1,60.0
865-20573,16,1,60.0
866-20573,08,1,60.0
866-20573,16,2,30.0
867-20573,08,1,60.0
867-20573,16,1,60.0
868-20573,08,2,30.0
868-20573,16,2,30.0
869-20573,15,1,60.0
87-20573,05,6,10.0
87-20573,06,8,7.5
87-20573,07,8,7.5
87-20573,08,9,6.666666666666667
87-20573,09,7,8.571428571428571
87-20573,10,4,15.0
87-20573,11,4,15.0
87-20573,12,4,15.0
87-20573,13,4,15.0
87-20573,14,4,15.0
87-20573,15,6,10.0
87-20573,16,8,7.5
87-20573,17,8,7.5
87-20573,18,7,8.571428571428571
87-20573,19,4,15.0
87-20573,20,3,20.0
87-20573,21,4,15.0
87-20573,22,5,12.0
87-20573,23,4,15.0
87-20573,24,4,15.0
87-20573,25,3,20.0
871-20573,15,1,60.0
872-20573,15,1,60.0
877-20573,08,1,60.0
877-20573,15,1,60.0
878-20573,15,2,30.0
88-20573,05,2,30.0
88-20573,06,2,30.0
88-20573,07,2,30.0
88-20573,08,2,30.0
88-20573,09,2,30.0
88-20573,10,2,30.0
88-20573,11,2,30.0
88-20573,12,2,30.0
88-20573,13,2,30.0
88-20573,14,2,30.0
88-20573,15,2,30.0
88-20573,16,2,30.0
88-20573,17,2,30.0
88-20573,18,2,30.0
88-20573,19,2,30.0
88-20573,20,2,30.0
88-20573,21,2,30.0
88-20573,22,2,30.0
88-20573,23,2,30.0
88-20573,24,2,30.0
88-20573,25,1,60.0
880-20573,08,1,60.0
880-20573,15,1,60.0
882-20573,14,1,60.0
887-20573,08,1,60.0
887-20573,15,1,60.0
89-20573,07,2,30.0
89-20573,08,2,30.0
89-20573,09,1,60.0
89-20573,16,2,30.0
89-20573,17,2,30.0
89-20573,18,1,60.0
892-20573,08,1,60.0
892-20573,15,1,60.0
894-20573,08,1,60.0
894-20573,15,1,60.0
895-20573,08,1,60.0
895-20573,15,1,60.0
896-20573,08,1,60.0
896-20573,15,1,60.0
9-20573,05,3,20.0
9-20573,06,5,12.0
9-20573,07,9,6.666666666666667
9-20573,08,11,5.454545454545454
9-20573,09,11,5.454545454545454
9-20573,10,8,7.5
9-20573,11,6,10.0
9-20573,12,6,10.0
9-20573,13,6,10.0
9-20573,14,5,12.0
9-20573,15,7,8.571428571428571
9-20573,16,8,7.5
9-20573,17,10,6.0
9-20573,18,10,6.0
9-20573,19,9,6.666666666666667
9-20573,20,4,15.0
9-20573,21,4,15.0
9-20573,22,4,15.0
9-20573,23,4,15.0
9-20573,24,4,15.0
9-20573,25,5,12.0
90-20573,06,4,15.0
90-20573,07,5,12.0
90-20573,08,5,12.0
90-20573,09,6,10.0
90-20573,10,4,15.0
90-20573,11,3,20.0
90-20573,12,4,15.0
90-20573,13,3,20.0
90-20573,14,4,15.0
90-20573,15,4,15.0
90-20573,16,4,15.0
90-20573,17,6,10.0
90-20573,18,6,10.0
90-20573,19,5,12.0
90-20573,20,3,20.0
90-20573,21,4,15.0
90-20573,22,4,15.0
90-20573,23,2,30.0
91-20573,06,4,15.0
91-20573,07,6,10.0
91-20573,08,5,12.0
91-20573,09,6,10.0
91-20573,10,6,10.0
91-20573,11,5,12.0
91-20573,12,6,10.0
91-20573,13,6,10.0
91-20573,14,6,10.0
91-20573,15,5,12.0
91-20573,16,6,10.0
91-20573,17,6,10.0
91-20573,18,5,12.0
91-20573,19,6,10.0
91-20573,20,6,10.0
91-20573,21,6,10.0
91-20573,22,5,12.0
91-20573,23,6,10.0
91-20573,24,3,20.0
92-20573,05,3,20.0
92-20573,06,4,15.0
92-20573,07,5,12.0
92-20573,08,4,15.0
92-20573,09,4,15.0
92-20573,10,3,20.0
92-20573,11,4,15.0
92-20573,12,3,20.0
92-20573,13,3,20.0
92-20573,14,4,15.0
92-20573,15,3,20.0
92-20573,16,4,15.0
92-20573,17,4,15.0
92-20573,18,4,15.0
92-20573,19,3,20.0
92-20573,20,4,15.0
92-20573,21,2,30.0
92-20573,22,4,15.0
92-20573,23,2,30.0
92-20573,24,2,30.0
92-20573,25,1,60.0
93-20573,05,3,20.0
93-20573,06,7,8.571428571428571
93-20573,07,8,7.5
93-20573,08,8,7.5
93-20573,09,9,6.666666666666667
93-20573,10,4,15.0
93-20573,11,4,15.0
93-20573,12,4,15.0
93-20573,13,4,15.0
93-20573,14,6,10.0
93-20573,15,7,8.571428571428571
93-20573,16,8,7.5
93-20573,17,8,7.5
93-20573,18,10,6.0
93-20573,19,5,12.0
93-20573,20,4,15.0
93-20573,21,4,15.0
93-20573,22,3,20.0
93-20573,23,4,15.0
93-20573,24,2,30.0
93-20573,25,4,15.0
94-20573,05,2,30.0
94-20573,06,6,10.0
94-20573,07,6,10.0
94-20573,08,6,10.0
94-20573,09,4,15.0
94-20573,10,4,15.0
94-20573,11,4,15.0
94-20573,12,4,15.0
94-20573,13,4,15.0
94-20573,14,4,15.0
94-20573,15,5,12.0
94-20573,16,6,10.0
94-20573,17,6,10.0
94-20573,18,6,10.0
94-20573,19,5,12.0
94-20573,20,4,15.0
94-20573,21,4,15.0
94-20573,22,4,15.0
94-20573,23,4,15.0
94-20573,24,4,15.0
94-20573,25,1,60.0
95-20573,05,1,60.0
95-20573,06,2,30.0
95-20573,07,2,30.0
95-20573,08,2,30.0
95-20573,09,1,60.0
95-20573,15,1,60.0
95-20573,16,2,30.0
95-20573,17,2,30.0
95-20573,18,2,30.0
96-20573,05,2,30.0
96-20573,06,4,15.0
96-20573,07,6,10.0
96-20573,08,4,15.0
96-20573,09,4,15.0
96-20573,10,5,12.0
96-20573,11,2,30.0
96-20573,12,4,15.0
96-20573,13,4,15.0
96-20573,14,3,20.0
96-20573,15,4,15.0
96-20573,16,5,12.0
96-20573,17,3,20.0
96-20573,18,4,15.0
96-20573,19,4,15.0
96-20573,20,4,15.0
96-20573,21,2,30.0
96-20573,22,4,15.0
96-20573,23,2,30.0
96-20573,24,4,15.0
96-20573,25,1,60.0
97-20573,05,3,20.0
97-20573,06,7,8.571428571428571
97-20573,07,8,7.5
97-20573,08,8,7.5
97-20573,09,5,12.0
97-20573,10,4,15.0
97-20573,11,4,15.0
97-20573,12,4,15.0
97-20573,13,4,15.0
97-20573,14,4,15.0
97-20573,15,4,15.0
97-20573,16,8,7.5
97-20573,17,8,7.5
97-20573,18,8,7.5
97-20573,19,4,15.0
97-20573,20,4,15.0
97-20573,21,4,15.0
97-20573,22,4,15.0
97-20573,23,4,15.0
97-20573,24,2,30.0
98-20573,05,4,15.0
98-20573,06,7,8.571428571428571
98-20573,07,8,7.5
98-20573,08,8,7.5
98-20573,09,5,12.0
98-20573,10,4,15.0
98-20573,11,4,15.0
98-20573,12,4,15.0
98-20573,13,4,15.0
98-20573,14,4,15.0
98-20573,15,8,7.5
98-20573,16,8,7.5
98-20573,17,8,7.5
98-20573,18,8,7.5
98-20573,19,4,15.0
98-20573,20,4,15.0
98-20573,21,4,15.0
98-20573,22,4,15.0
98-20573,23,4,15.0
98-20573,24,3,20.0
99-20573,05,3,20.0
99-20573,06,6,10.0
99-20573,07,7,8.571428571428571
99-20573,08,7,8.571428571428571
99-20573,09,7,8.571428571428571
99-20573,10,4,15.0
99-20573,11,4,15.0
99-20573,12,4,15.0
99-20573,13,4,15.0
99-20573,14,6,10.0
99-20573,15,6,10.0
99-20573,16,6,10.0
99-20573,17,7,8.571428571428571
99-20573,18,7,8.571428571428571
99-20573,19,6,10.0
99-20573,20,4,15.0
99-20573,21,4,15.0
99-20573,22,4,15.0
99-20573,23,4,15.0
99-20573,24,5,12.0
99-20573,25,1,60.0
