route_id,end_hr,buses per hour,headway by hour
92-20675,11,4,15.0
92-20675,12,4,15.0
92-20675,13,4,15.0
92-20675,14,4,15.0
92-20675,15,4,15.0
92-20675,16,4,15.0
92-20675,17,4,15.0
92-20675,18,2,30.0
92-20675,19,4,15.0
92-20675,20,2,30.0
92-20675,21,2,30.0
92-20675,22,4,15.0
92-20675,23,2,30.0
92-20675,24,2,30.0
93-20675,05,3,20.0
93-20675,06,4,15.0
93-20675,07,4,15.0
93-20675,08,4,15.0
93-20675,09,4,15.0
93-20675,10,4,15.0
93-20675,11,4,15.0
93-20675,12,4,15.0
93-20675,13,4,15.0
93-20675,14,4,15.0
93-20675,15,4,15.0
93-20675,16,4,15.0
93-20675,17,4,15.0
93-20675,18,5,12.0
93-20675,19,4,15.0
93-20675,20,4,15.0
93-20675,21,4,15.0
93-20675,22,3,20.0
93-20675,23,5,12.0
93-20675,24,1,60.0
95-20675,05,1,60.0
95-20675,06,2,30.0
95-20675,07,2,30.0
95-20675,08,2,30.0
95-20675,09,1,60.0
95-20675,15,1,60.0
95-20675,16,2,30.0
95-20675,17,2,30.0
95-20675,18,2,30.0
96-20675,05,2,30.0
96-20675,06,4,15.0
96-20675,07,4,15.0
96-20675,08,4,15.0
96-20675,09,4,15.0
96-20675,10,4,15.0
96-20675,11,4,15.0
96-20675,12,4,15.0
96-20675,13,4,15.0
96-20675,14,4,15.0
96-20675,15,4,15.0
96-20675,16,4,15.0
96-20675,17,5,12.0
96-20675,18,3,20.0
96-20675,19,4,15.0
96-20675,20,2,30.0
96-20675,21,2,30.0
96-20675,22,4,15.0
96-20675,23,2,30.0
96-20675,24,3,20.0
97-20675,05,3,20.0
97-20675,06,4,15.0
97-20675,07,4,15.0
97-20675,08,4,15.0
97-20675,09,4,15.0
97-20675,10,4,15.0
97-20675,11,4,15.0
97-20675,12,4,15.0
97-20675,13,4,15.0
97-20675,14,4,15.0
97-20675,15,4,15.0
97-20675,16,4,15.0
97-20675,17,4,15.0
97-20675,18,4,15.0
97-20675,19,4,15.0
97-20675,20,4,15.0
97-20675,21,4,15.0
97-20675,22,4,15.0
97-20675,23,3,20.0
97-20675,24,1,60.0
98-20675,05,4,15.0
98-20675,06,4,15.0
98-20675,07,4,15.0
98-20675,08,4,15.0
98-20675,09,4,15.0
98-20675,10,4,15.0
98-20675,11,4,15.0
98-20675,12,4,15.0
98-20675,13,4,15.0
98-20675,14,4,15.0
98-20675,15,5,12.0
98-20675,16,5,12.0
98-20675,17,4,15.0
98-20675,18,4,15.0
98-20675,19,4,15.0
98-20675,20,4,15.0
98-20675,21,4,15.0
98-20675,22,4,15.0
98-20675,23,3,20.0
99-20675,04,1,60.0
99-20675,05,3,20.0
99-20675,06,2,30.0
99-20675,07,4,15.0
99-20675,08,4,15.0
99-20675,09,4,15.0
99-20675,10,4,15.0
99-20675,11,4,15.0
99-20675,12,4,15.0
99-20675,13,4,15.0
99-20675,14,4,15.0
99-20675,15,4,15.0
99-20675,16,4,15.0
99-20675,17,4,15.0
99-20675,18,4,15.0
99-20675,19,4,15.0
99-20675,20,4,15.0
99-20675,21,4,15.0
99-20675,22,4,15.0
99-20675,23,4,15.0
99-20675,24,3,20.0
