route_id,end_hr,trip_headsign,buses per hour,headway by hour
124-20675,20,EVANSTON,2,30.0
124-20675,20,NORTH POINTE TERMINAL,2,30.0
124-20675,21,EVANSTON,1,60.0
124-20675,21,NORTH POINTE TERMINAL,1,60.0
124-20675,22,EVANSTON,2,30.0
124-20675,22,NORTH POINTE TERMINAL,2,30.0
124-20675,23,EVANSTON,1,60.0
124-20675,23,NORTH POINTE TERMINAL,1,60.0
124-20675,24,NORTH POINTE TERMINAL,1,60.0
125-20675,05,CEDARBRAE,1,60.0
125-20675,06,CEDARBRAE,2,30.0
125-20675,07,CEDARBRAE,2,30.0
125-20675,08,CEDARBRAE,2,30.0
125-20675,09,CEDARBRAE,2,30.0
125-20675,10,CEDARBRAE,2,30.0
125-20675,11,CEDARBRAE,2,30.0
125-20675,12,CEDARBRAE,2,30.0
125-20675,13,CEDARBRAE,2,30.0
125-20675,14,CEDARBRAE,2,30.0
125-20675,15,CEDARBRAE,2,30.0
125-20675,16,CEDARBRAE,2,30.0
125-20675,17,CEDARBRAE,2,30.0
125-20675,18,CEDARBRAE,2,30.0
125-20675,19,CEDARBRAE,2,30.0
125-20675,20,CEDARBRAE,2,30.0
125-20675,21,CEDARBRAE,1,60.0
126-20675,06,BRAESIDE,2,30.0
126-20675,07,BRAESIDE,2,30.0
126-20675,08,BRAESIDE,2,30.0
126-20675,09,BRAESIDE,2,30.0
126-20675,10,BRAESIDE,2,30.0
126-20675,11,BRAESIDE,2,30.0
126-20675,12,BRAESIDE,2,30.0
126-20675,13,BRAESIDE,2,30.0
126-20675,14,BRAESIDE,2,30.0
126-20675,15,BRAESIDE,2,30.0
126-20675,16,BRAESIDE,2,30.0
126-20675,17,BRAESIDE,2,30.0
126-20675,18,BRAESIDE,2,30.0
126-20675,19,BRAESIDE,2,30.0
126-20675,20,BRAESIDE,2,30.0
126-20675,21,BRAESIDE,2,30.0
126-20675,22,BRAESIDE,2,30.0
126-20675,23,BRAESIDE,2,30.0
126-20675,24,BRAESIDE,1,60.0
127-20675,05,FRANKLIN INDUSTRIAL,1,60.0
127-20675,05,MARYVALE,2,30.0
127-20675,06,FRANKLIN INDUSTRIAL,2,30.0
127-20675,06,MARYVALE,2,30.0
127-20675,07,FRANKLIN INDUSTRIAL,2,30.0
127-20675,07,MARYVALE,2,30.0
127-20675,08,FRANKLIN INDUSTRIAL,2,30.0
127-20675,08,MARYVALE,2,30.0
127-20675,09,FRANKLIN INDUSTRIAL,2,30.0
127-20675,09,MARYVALE,2,30.0
127-20675,10,FRANKLIN INDUSTRIAL,2,30.0
127-20675,10,MARYVALE,2,30.0
127-20675,11,FRANKLIN INDUSTRIAL,2,30.0
127-20675,11,MARYVALE,2,30.0
127-20675,12,FRANKLIN INDUSTRIAL,2,30.0
127-20675,12,MARYVALE,2,30.0
127-20675,13,FRANKLIN INDUSTRIAL,2,30.0
127-20675,13,MARYVALE,2,30.0
127-20675,14,FRANKLIN INDUSTRIAL,2,30.0
127-20675,14,MARYVALE,2,30.0
127-20675,15,FRANKLIN INDUSTRIAL,2,30.0
127-20675,15,MARYVALE,2,30.0
127-20675,16,FRANKLIN INDUSTRIAL,2,30.0
127-20675,16,MARYVALE,2,30.0
127-20675,17,FRANKLIN INDUSTRIAL,2,30.0
127-20675,17,MARYVALE,2,30.0
127-20675,18,FRANKLIN INDUSTRIAL,1,60.0
127-20675,18,MARLBOROUGH STATION,1,60.0
127-20675,18,MARYVALE,2,30.0
127-20675,19,MARLBOROUGH STATION,2,30.0
127-20675,19,MARYVALE,2,30.0
127-20675,20,MARLBOROUGH STATION,1,60.0
127-20675,20,MARYVALE,2,30.0
127-20675,21,MARLBOROUGH STATION,2,30.0
127-20675,21,MARYVALE,2,30.0
127-20675,22,MARLBOROUGH STATION,2,30.0
127-20675,22,MARYVALE,1,60.0
127-20675,23,MARLBOROUGH STATION,1,60.0
127-20675,23,MARYVALE,2,30.0
128-20675,05,CORNERSTONE/REDSTONE,2,30.0
128-20675,05,SADDLETOWNE STATION,1,60.0
128-20675,06,CORNERSTONE/REDSTONE,1,60.0
128-20675,06,SADDLETOWNE STATION,2,30.0
128-20675,07,CORNERSTONE/REDSTONE,2,30.0
128-20675,07,SADDLETOWNE STATION,1,60.0
128-20675,08,CORNERSTONE/REDSTONE,2,30.0
128-20675,08,SADDLETOWNE STATION,2,30.0
128-20675,09,CORNERSTONE/REDSTONE,1,60.0
128-20675,09,SADDLETOWNE STATION,2,30.0
128-20675,14,CORNERSTONE/REDSTONE,1,60.0
128-20675,15,CORNERSTONE/REDSTONE,1,60.0
128-20675,15,SADDLETOWNE STATION,2,30.0
128-20675,16,CORNERSTONE/REDSTONE,2,30.0
128-20675,16,SADDLETOWNE STATION,1,60.0
128-20675,17,CORNERSTONE/REDSTONE,2,30.0
128-20675,17,SADDLETOWNE STATION,2,30.0
128-20675,18,CORNERSTONE/REDSTONE,2,30.0
128-20675,18,SADDLETOWNE STATION,2,30.0
128-20675,19,CORNERSTONE/REDSTONE,1,60.0
128-20675,19,SADDLETOWNE STATION,2,30.0
129-20675,05,DALHOUSIE STATION,1,60.0
129-20675,06,DALHOUSIE STATION,2,30.0
129-20675,06,SAGE HILL,2,30.0
129-20675,07,DALHOUSIE STATION,2,30.0
129-20675,07,SAGE HILL,2,30.0
129-20675,08,DALHOUSIE STATION,2,30.0
129-20675,08,SAGE HILL,2,30.0
129-20675,09,DALHOUSIE STATION,3,20.0
129-20675,09,SAGE HILL,2,30.0
129-20675,10,DALHOUSIE STATION,2,30.0
129-20675,10,SAGE HILL,2,30.0
129-20675,11,DALHOUSIE STATION,2,30.0
129-20675,11,SAGE HILL,2,30.0
129-20675,12,DALHOUSIE STATION,2,30.0
129-20675,12,SAGE HILL,2,30.0
129-20675,13,DALHOUSIE STATION,2,30.0
129-20675,13,SAGE HILL,2,30.0
129-20675,14,DALHOUSIE STATION,2,30.0
129-20675,14,SAGE HILL,2,30.0
129-20675,15,DALHOUSIE STATION,2,30.0
129-20675,15,SAGE HILL,3,20.0
129-20675,16,DALHOUSIE STATION,2,30.0
129-20675,16,SAGE HILL,2,30.0
129-20675,17,DALHOUSIE STATION,2,30.0
129-20675,17,SAGE HILL,2,30.0
129-20675,18,DALHOUSIE STATION,2,30.0
129-20675,18,SAGE HILL,2,30.0
129-20675,19,DALHOUSIE STATION,2,30.0
129-20675,19,SAGE HILL,2,30.0
129-20675,20,DALHOUSIE STATION,2,30.0
129-20675,20,SAGE HILL,2,30.0
129-20675,21,DALHOUSIE STATION,2,30.0
129-20675,21,SAGE HILL,2,30.0
129-20675,22,DALHOUSIE STATION,2,30.0
129-20675,22,SAGE HILL,2,30.0
129-20675,23,DALHOUSIE STATION,2,30.0
129-20675,23,SAGE HILL,1,60.0
129-20675,24,SAGE HILL,1,60.0
13-20675,06,CITY CENTRE,2,30.0
13-20675,06,WESTHILLS,1,60.0
13-20675,07,CITY CENTRE,2,30.0
13-20675,07,WESTHILLS,2,30.0
13-20675,08,CITY CENTRE,2,30.0
13-20675,08,WESTHILLS,3,20.0
13-20675,09,CITY CENTRE,3,20.0
13-20675,09,WESTHILLS,2,30.0
13-20675,10,CITY CENTRE,2,30.0
13-20675,10,WESTHILLS,2,30.0
13-20675,11,CITY CENTRE,2,30.0
13-20675,11,WESTHILLS,3,20.0
13-20675,12,CITY CENTRE,3,20.0
13-20675,12,WESTHILLS,2,30.0
13-20675,13,CITY CENTRE,2,30.0
13-20675,13,WESTHILLS,3,20.0
13-20675,14,CITY CENTRE,3,20.0
13-20675,14,WESTHILLS,2,30.0
13-20675,15,CITY CENTRE,2,30.0
13-20675,15,WESTHILLS,2,30.0
13-20675,16,CITY CENTRE,3,20.0
13-20675,16,WESTHILLS,3,20.0
13-20675,17,CITY CENTRE,2,30.0
13-20675,17,WESTHILLS,2,30.0
13-20675,18,CITY CENTRE,3,20.0
13-20675,18,WESTHILLS,2,30.0
13-20675,19,CITY CENTRE,2,30.0
13-20675,19,WESTHILLS,2,30.0
13-20675,20,CITY CENTRE,1,60.0
13-20675,20,WESTHILLS,2,30.0
13-20675,21,CITY CENTRE,2,30.0
13-20675,21,WESTHILLS,2,30.0
13-20675,22,CITY CENTRE,2,30.0
13-20675,22,WESTHILLS,2,30.0
13-20675,23,CITY CENTRE,2,30.0
13-20675,23,WESTHILLS,2,30.0
131-20675,06,CITY CENTRE,1,60.0
131-20675,07,CITY CENTRE,3,20.0
131-20675,17,AUBURN BAY EXPRESS,3,20.0
131-20675,18,AUBURN BAY EXPRESS,1,60.0
134-20675,05,SOUTH SILVER SPRINGS,1,60.0
134-20675,06,SOUTH SILVER SPRINGS,3,20.0
134-20675,07,SOUTH SILVER SPRINGS,3,20.0
134-20675,08,SOUTH SILVER SPRINGS,3,20.0
134-20675,09,SOUTH SILVER SPRINGS,3,20.0
134-20675,10,SOUTH SILVER SPRINGS,3,20.0
134-20675,11,SOUTH SILVER SPRINGS,3,20.0
134-20675,12,SOUTH SILVER SPRINGS,3,20.0
134-20675,13,SOUTH SILVER SPRINGS,3,20.0
134-20675,14,SOUTH SILVER SPRINGS,3,20.0
134-20675,15,SOUTH SILVER SPRINGS,3,20.0
134-20675,16,SOUTH SILVER SPRINGS,3,20.0
134-20675,17,SOUTH SILVER SPRINGS,3,20.0
134-20675,18,SOUTH SILVER SPRINGS,3,20.0
134-20675,19,SOUTH SILVER SPRINGS,3,20.0
134-20675,20,SOUTH SILVER SPRINGS,3,20.0
134-20675,21,SOUTH SILVER SPRINGS,3,20.0
134-20675,22,SOUTH SILVER SPRINGS,3,20.0
134-20675,23,SOUTH SILVER SPRINGS,3,20.0
134-20675,24,SOUTH SILVER SPRINGS,2,30.0
135-20675,05,36 ST SE/ERIN WOODS,2,30.0
135-20675,05,MARLBOROUGH STATION,1,60.0
135-20675,06,36 ST SE/ERIN WOODS,3,20.0
135-20675,06,MARLBOROUGH STATION,3,20.0
135-20675,07,36 ST SE/ERIN WOODS,2,30.0
135-20675,07,MARLBOROUGH STATION,2,30.0
135-20675,08,36 ST SE/ERIN WOODS,3,20.0
135-20675,08,MARLBOROUGH STATION,3,20.0
135-20675,09,36 ST SE/ERIN WOODS,1,60.0
135-20675,09,MARLBOROUGH STATION,2,30.0
135-20675,15,36 ST SE/ERIN WOODS,2,30.0
135-20675,15,MARLBOROUGH STATION,2,30.0
135-20675,16,36 ST SE/ERIN WOODS,3,20.0
135-20675,16,MARLBOROUGH STATION,3,20.0
135-20675,17,36 ST SE/ERIN WOODS,3,20.0
135-20675,17,MARLBOROUGH STATION,3,20.0
135-20675,18,36 ST SE/ERIN WOODS,3,20.0
135-20675,18,MARLBOROUGH STATION,2,30.0
138-20675,05,CROWFOOT STATION,2,30.0
138-20675,05,TUSCANY STATION,2,30.0
138-20675,06,CROWFOOT STATION,2,30.0
138-20675,06,TUSCANY STATION,2,30.0
138-20675,07,CROWFOOT STATION,2,30.0
138-20675,07,TUSCANY STATION,2,30.0
138-20675,08,CROWFOOT STATION,3,20.0
138-20675,08,TUSCANY STATION,2,30.0
138-20675,09,CROWFOOT STATION,2,30.0
138-20675,09,TUSCANY STATION,2,30.0
138-20675,10,CROWFOOT STATION,2,30.0
138-20675,10,TUSCANY STATION,2,30.0
138-20675,11,CROWFOOT STATION,2,30.0
138-20675,11,TUSCANY STATION,2,30.0
138-20675,12,CROWFOOT STATION,2,30.0
138-20675,12,TUSCANY STATION,2,30.0
138-20675,13,CROWFOOT STATION,2,30.0
138-20675,13,TUSCANY STATION,2,30.0
138-20675,14,CROWFOOT STATION,2,30.0
138-20675,14,TUSCANY STATION,2,30.0
138-20675,15,CROWFOOT STATION,2,30.0
138-20675,15,TUSCANY STATION,3,20.0
138-20675,16,CROWFOOT STATION,2,30.0
138-20675,16,TUSCANY STATION,1,60.0
138-20675,17,CROWFOOT STATION,2,30.0
138-20675,17,TUSCANY STATION,2,30.0
138-20675,18,CROWFOOT STATION,2,30.0
138-20675,18,TUSCANY STATION,3,20.0
138-20675,19,CROWFOOT STATION,2,30.0
138-20675,19,TUSCANY STATION,2,30.0
138-20675,20,CROWFOOT STATION,2,30.0
138-20675,20,TUSCANY STATION,2,30.0
138-20675,21,CROWFOOT STATION,2,30.0
138-20675,21,TUSCANY STATION,2,30.0
138-20675,22,CROWFOOT STATION,2,30.0
138-20675,22,TUSCANY STATION,2,30.0
138-20675,23,CROWFOOT STATION,2,30.0
138-20675,23,TUSCANY STATION,2,30.0
138-20675,24,CROWFOOT STATION,1,60.0
138-20675,24,TUSCANY STATION,1,60.0
14-20675,04,BRIDLEWOOD,1,60.0
14-20675,05,BRIDLEWOOD,2,30.0
14-20675,05,CRANSTON,2,30.0
14-20675,06,BRIDLEWOOD,5,12.0
14-20675,06,CRANSTON,2,30.0
14-20675,07,BRIDLEWOOD,8,7.5
14-20675,07,CRANSTON,2,30.0
14-20675,08,BRIDLEWOOD,8,7.5
14-20675,08,CRANSTON,3,20.0
14-20675,08,SOMERSET-BRIDLEWOOD STATION,2,30.0
14-20675,09,BRIDLEWOOD,2,30.0
14-20675,09,CRANSTON,2,30.0
14-20675,10,BRIDLEWOOD,2,30.0
14-20675,10,CRANSTON,2,30.0
14-20675,11,BRIDLEWOOD,2,30.0
14-20675,11,CRANSTON,2,30.0
14-20675,12,BRIDLEWOOD,2,30.0
14-20675,12,CRANSTON,2,30.0
14-20675,13,BRIDLEWOOD,2,30.0
14-20675,13,CRANSTON,2,30.0
14-20675,14,BRIDLEWOOD,2,30.0
14-20675,14,CRANSTON,2,30.0
14-20675,15,BRIDLEWOOD,2,30.0
14-20675,15,CRANSTON,2,30.0
14-20675,15,SOMERSET-BRIDLEWOOD STATION,1,60.0
14-20675,16,BRIDLEWOOD,8,7.5
14-20675,16,CRANSTON,2,30.0
14-20675,16,SOMERSET-BRIDLEWOOD STATION,1,60.0
14-20675,17,BRIDLEWOOD,7,8.571428571428571
14-20675,17,CRANSTON,3,20.0
14-20675,17,SOMERSET-BRIDLEWOOD STATION,1,60.0
14-20675,18,BRIDLEWOOD,4,15.0
14-20675,18,CRANSTON,2,30.0
14-20675,19,BRIDLEWOOD,2,30.0
14-20675,19,CRANSTON,2,30.0
14-20675,20,BRIDLEWOOD,2,30.0
14-20675,20,CRANSTON,2,30.0
14-20675,21,BRIDLEWOOD,2,30.0
14-20675,21,CRANSTON,2,30.0
14-20675,22,BRIDLEWOOD,2,30.0
14-20675,22,CRANSTON,2,30.0
14-20675,23,BRIDLEWOOD,2,30.0
14-20675,23,CRANSTON,2,30.0
14-20675,24,BRIDLEWOOD,2,30.0
14-20675,24,CRANSTON,2,30.0
142-20675,06,CITY CENTRE,1,60.0
142-20675,07,CITY CENTRE,2,30.0
142-20675,17,PANORAMA EXPRESS,3,20.0
145-20675,05,SADDLETOWNE STATION,3,20.0
145-20675,05,SKYVIEW RANCH/REDSTONE,2,30.0
145-20675,06,SADDLETOWNE STATION,4,15.0
145-20675,06,SKYVIEW RANCH/REDSTONE,4,15.0
145-20675,07,SADDLETOWNE STATION,7,8.571428571428571
145-20675,07,SKYVIEW RANCH/REDSTONE,5,12.0
145-20675,08,SADDLETOWNE STATION,7,8.571428571428571
145-20675,08,SKYVIEW RANCH/REDSTONE,5,12.0
145-20675,09,SADDLETOWNE STATION,4,15.0
145-20675,09,SKYVIEW RANCH/REDSTONE,3,20.0
145-20675,10,SADDLETOWNE STATION,3,20.0
145-20675,10,SKYVIEW RANCH/REDSTONE,2,30.0
145-20675,11,SADDLETOWNE STATION,2,30.0
145-20675,11,SKYVIEW RANCH/REDSTONE,3,20.0
145-20675,12,SADDLETOWNE STATION,3,20.0
145-20675,12,SKYVIEW RANCH/REDSTONE,2,30.0
145-20675,13,SADDLETOWNE STATION,2,30.0
145-20675,13,SKYVIEW RANCH/REDSTONE,2,30.0
145-20675,14,SADDLETOWNE STATION,2,30.0
145-20675,14,SKYVIEW RANCH/REDSTONE,4,15.0
145-20675,15,SADDLETOWNE STATION,5,12.0
145-20675,15,SKYVIEW RANCH/REDSTONE,6,10.0
145-20675,16,SADDLETOWNE STATION,8,7.5
145-20675,16,SKYVIEW RANCH/REDSTONE,9,6.666666666666667
145-20675,17,SADDLETOWNE STATION,7,8.571428571428571
145-20675,17,SKYVIEW RANCH/REDSTONE,5,12.0
145-20675,18,SADDLETOWNE STATION,5,12.0
145-20675,18,SKYVIEW RANCH/REDSTONE,3,20.0
145-20675,19,SADDLETOWNE STATION,3,20.0
145-20675,19,SKYVIEW RANCH/REDSTONE,3,20.0
145-20675,20,SADDLETOWNE STATION,2,30.0
145-20675,20,SKYVIEW RANCH/REDSTONE,3,20.0
145-20675,21,SADDLETOWNE STATION,3,20.0
145-20675,21,SKYVIEW RANCH/REDSTONE,2,30.0
145-20675,22,SADDLETOWNE STATION,2,30.0
145-20675,22,SKYVIEW RANCH/REDSTONE,3,20.0
145-20675,23,SADDLETOWNE STATION,3,20.0
145-20675,23,SKYVIEW RANCH/REDSTONE,2,30.0
145-20675,24,SADDLETOWNE STATION,2,30.0
145-20675,24,SKYVIEW RANCH/REDSTONE,2,30.0
145-20675,25,SADDLETOWNE STATION,3,20.0
145-20675,25,SKYVIEW RANCH/REDSTONE,2,30.0
147-20675,05,STARFIELD INSUSTRIAL,1,60.0
147-20675,06,39 AVENUE STATION,2,30.0
147-20675,06,STARFIELD INSUSTRIAL,2,30.0
147-20675,07,39 AVENUE STATION,2,30.0
147-20675,07,STARFIELD INSUSTRIAL,2,30.0
147-20675,08,39 AVENUE STATION,2,30.0
147-20675,08,STARFIELD INSUSTRIAL,2,30.0
147-20675,09,39 AVENUE STATION,1,60.0
147-20675,09,STARFIELD INSUSTRIAL,1,60.0
147-20675,10,39 AVENUE STATION,1,60.0
147-20675,10,STARFIELD INSUSTRIAL,1,60.0
147-20675,11,39 AVENUE STATION,1,60.0
147-20675,11,STARFIELD INSUSTRIAL,1,60.0
147-20675,12,39 AVENUE STATION,1,60.0
147-20675,12,STARFIELD INSUSTRIAL,1,60.0
147-20675,13,39 AVENUE STATION,1,60.0
147-20675,13,STARFIELD INSUSTRIAL,1,60.0
147-20675,14,39 AVENUE STATION,1,60.0
147-20675,14,STARFIELD INSUSTRIAL,1,60.0
147-20675,15,39 AVENUE STATION,2,30.0
147-20675,15,STARFIELD INSUSTRIAL,2,30.0
147-20675,16,39 AVENUE STATION,2,30.0
147-20675,16,STARFIELD INSUSTRIAL,2,30.0
147-20675,17,39 AVENUE STATION,2,30.0
147-20675,17,STARFIELD INSUSTRIAL,2,30.0
147-20675,18,39 AVENUE STATION,2,30.0
147-20675,18,STARFIELD INSUSTRIAL,1,60.0
148-20675,05,CHINOOK STATION,1,60.0
148-20675,05,GREAT PLAINS INSUSTRIAL,2,30.0
148-20675,06,CHINOOK STATION,3,20.0
148-20675,06,GREAT PLAINS INSUSTRIAL,4,15.0
148-20675,07,CHINOOK STATION,4,15.0
148-20675,07,GREAT PLAINS INSUSTRIAL,4,15.0
148-20675,08,CHINOOK STATION,3,20.0
148-20675,08,GREAT PLAINS INSUSTRIAL,4,15.0
148-20675,09,CHINOOK STATION,3,20.0
148-20675,09,GREAT PLAINS INSUSTRIAL,1,60.0
148-20675,10,CHINOOK STATION,1,60.0
148-20675,10,GREAT PLAINS INSUSTRIAL,1,60.0
148-20675,11,CHINOOK STATION,1,60.0
148-20675,11,GREAT PLAINS INSUSTRIAL,1,60.0
148-20675,12,CHINOOK STATION,1,60.0
148-20675,12,GREAT PLAINS INSUSTRIAL,1,60.0
148-20675,13,CHINOOK STATION,1,60.0
148-20675,13,GREAT PLAINS INSUSTRIAL,1,60.0
148-20675,14,CHINOOK STATION,1,60.0
148-20675,14,GREAT PLAINS INSUSTRIAL,1,60.0
148-20675,15,CHINOOK STATION,3,20.0
148-20675,15,GREAT PLAINS INSUSTRIAL,3,20.0
148-20675,16,CHINOOK STATION,4,15.0
148-20675,16,GREAT PLAINS INSUSTRIAL,4,15.0
148-20675,17,CHINOOK STATION,4,15.0
148-20675,17,GREAT PLAINS INSUSTRIAL,4,15.0
148-20675,18,CHINOOK STATION,4,15.0
148-20675,18,GREAT PLAINS INSUSTRIAL,3,20.0
148-20675,19,CHINOOK STATION,2,30.0
148-20675,19,GREAT PLAINS INSUSTRIAL,2,30.0
148-20675,20,CHINOOK STATION,2,30.0
148-20675,20,GREAT PLAINS INSUSTRIAL,1,60.0
148-20675,21,CHINOOK STATION,1,60.0
148-20675,21,GREAT PLAINS INSUSTRIAL,1,60.0
148-20675,22,CHINOOK STATION,1,60.0
148-20675,22,GREAT PLAINS INSUSTRIAL,1,60.0
148-20675,23,CHINOOK STATION,1,60.0
148-20675,23,GREAT PLAINS INSUSTRIAL,1,60.0
149-20675,05,HERITAGE STATION,1,60.0
149-20675,05,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,06,HERITAGE STATION,1,60.0
149-20675,06,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,07,HERITAGE STATION,3,20.0
149-20675,07,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,08,HERITAGE STATION,2,30.0
149-20675,08,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,09,HERITAGE STATION,2,30.0
149-20675,09,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,10,HERITAGE STATION,2,30.0
149-20675,10,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,11,HERITAGE STATION,1,60.0
149-20675,11,POINT TROTTER INDUSTRIAL,1,60.0
149-20675,12,HERITAGE STATION,2,30.0
149-20675,12,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,13,HERITAGE STATION,1,60.0
149-20675,13,POINT TROTTER INDUSTRIAL,1,60.0
149-20675,14,HERITAGE STATION,2,30.0
149-20675,14,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,15,HERITAGE STATION,2,30.0
149-20675,15,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,16,HERITAGE STATION,2,30.0
149-20675,16,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,17,HERITAGE STATION,2,30.0
149-20675,17,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,18,HERITAGE STATION,3,20.0
149-20675,18,POINT TROTTER INDUSTRIAL,2,30.0
149-20675,19,HERITAGE STATION,2,30.0
149-20675,19,POINT TROTTER INDUSTRIAL,2,30.0
15-20675,05,MILLRISE,1,60.0
15-20675,05,SOMERSET STATION,2,30.0
15-20675,06,MILLRISE,1,60.0
15-20675,06,SOMERSET STATION,1,60.0
15-20675,07,MILLRISE,2,30.0
15-20675,07,SOMERSET STATION,2,30.0
15-20675,08,MILLRISE,2,30.0
15-20675,08,SOMERSET STATION,2,30.0
15-20675,09,MILLRISE,1,60.0
15-20675,09,SOMERSET STATION,1,60.0
15-20675,10,MILLRISE,2,30.0
15-20675,10,SOMERSET STATION,2,30.0
15-20675,11,MILLRISE,2,30.0
15-20675,11,SOMERSET STATION,2,30.0
15-20675,12,MILLRISE,2,30.0
15-20675,12,SOMERSET STATION,2,30.0
15-20675,13,MILLRISE,1,60.0
15-20675,13,SOMERSET STATION,1,60.0
15-20675,14,MILLRISE,2,30.0
15-20675,14,SOMERSET STATION,2,30.0
15-20675,15,MILLRISE,2,30.0
15-20675,15,SOMERSET STATION,2,30.0
15-20675,16,MILLRISE,1,60.0
15-20675,16,SOMERSET STATION,1,60.0
15-20675,17,MILLRISE,2,30.0
15-20675,17,SOMERSET STATION,2,30.0
15-20675,18,MILLRISE,2,30.0
15-20675,18,SOMERSET STATION,2,30.0
15-20675,19,MILLRISE,1,60.0
15-20675,19,SOMERSET STATION,1,60.0
15-20675,20,MILLRISE,1,60.0
15-20675,20,SOMERSET STATION,1,60.0
15-20675,21,MILLRISE,1,60.0
15-20675,21,SOMERSET STATION,1,60.0
15-20675,22,MILLRISE,1,60.0
15-20675,22,SOMERSET STATION,1,60.0
15-20675,23,MILLRISE,1,60.0
15-20675,23,SOMERSET STATION,1,60.0
15-20675,24,MILLRISE,1,60.0
150-20675,05,114 AV SE,1,60.0
150-20675,06,114 AV SE,2,30.0
150-20675,06,ANDERSON STATION,2,30.0
150-20675,07,114 AV SE,2,30.0
150-20675,07,ANDERSON STATION,2,30.0
150-20675,08,114 AV SE,2,30.0
150-20675,08,ANDERSON STATION,2,30.0
150-20675,09,114 AV SE,1,60.0
150-20675,09,ANDERSON STATION,1,60.0
150-20675,10,114 AV SE,1,60.0
150-20675,10,ANDERSON STATION,1,60.0
150-20675,11,114 AV SE,1,60.0
150-20675,11,ANDERSON STATION,1,60.0
150-20675,12,114 AV SE,1,60.0
150-20675,12,ANDERSON STATION,1,60.0
150-20675,13,114 AV SE,1,60.0
150-20675,13,ANDERSON STATION,2,30.0
150-20675,14,114 AV SE,2,30.0
150-20675,14,ANDERSON STATION,1,60.0
150-20675,15,114 AV SE,2,30.0
150-20675,15,ANDERSON STATION,2,30.0
150-20675,16,114 AV SE,1,60.0
150-20675,16,ANDERSON STATION,1,60.0
150-20675,17,114 AV SE,3,20.0
150-20675,17,ANDERSON STATION,3,20.0
150-20675,18,114 AV SE,2,30.0
150-20675,18,ANDERSON STATION,2,30.0
150-20675,19,ANDERSON STATION,1,60.0
151-20675,06,CITY CENTRE VIA DEERFOOT,1,60.0
151-20675,07,CITY CENTRE,1,60.0
151-20675,17,NEW BRIGHTON EXPRESS VIA DEERFOOT,1,60.0
151-20675,18,NEW BRIGHTON EXPRESS,1,60.0
152-20675,06,NEW BRIGHTON,3,20.0
152-20675,07,NEW BRIGHTON,3,20.0
152-20675,08,NEW BRIGHTON,3,20.0
152-20675,09,NEW BRIGHTON,3,20.0
152-20675,10,NEW BRIGHTON,3,20.0
152-20675,11,NEW BRIGHTON,3,20.0
152-20675,12,NEW BRIGHTON,3,20.0
152-20675,13,NEW BRIGHTON,3,20.0
152-20675,14,NEW BRIGHTON,3,20.0
152-20675,15,NEW BRIGHTON,3,20.0
152-20675,16,NEW BRIGHTON,3,20.0
152-20675,17,NEW BRIGHTON,3,20.0
152-20675,18,NEW BRIGHTON,2,30.0
153-20675,05,COPPERFIELD,1,60.0
153-20675,06,COPPERFIELD,3,20.0
153-20675,06,SOMERSET-BRIDLEWOOD STATION,2,30.0
153-20675,07,COPPERFIELD,3,20.0
153-20675,07,SOMERSET-BRIDLEWOOD STATION,2,30.0
153-20675,08,COPPERFIELD,3,20.0
153-20675,08,SOMERSET-BRIDLEWOOD STATION,4,15.0
153-20675,09,COPPERFIELD,3,20.0
153-20675,09,SOMERSET-BRIDLEWOOD STATION,3,20.0
153-20675,10,COPPERFIELD,2,30.0
153-20675,10,SOMERSET-BRIDLEWOOD STATION,2,30.0
153-20675,11,COPPERFIELD,3,20.0
153-20675,11,SOMERSET-BRIDLEWOOD STATION,3,20.0
153-20675,12,COPPERFIELD,2,30.0
153-20675,12,SOMERSET-BRIDLEWOOD STATION,2,30.0
153-20675,13,COPPERFIELD,2,30.0
153-20675,13,SOMERSET-BRIDLEWOOD STATION,3,20.0
153-20675,14,COPPERFIELD,3,20.0
153-20675,14,SOMERSET-BRIDLEWOOD STATION,2,30.0
153-20675,15,COPPERFIELD,2,30.0
153-20675,15,SOMERSET-BRIDLEWOOD STATION,2,30.0
153-20675,16,COPPERFIELD,2,30.0
153-20675,16,SOMERSET-BRIDLEWOOD STATION,2,30.0
153-20675,17,COPPERFIELD,3,20.0
153-20675,17,SOMERSET-BRIDLEWOOD STATION,3,20.0
153-20675,18,COPPERFIELD,3,20.0
153-20675,18,SOMERSET-BRIDLEWOOD STATION,3,20.0
153-20675,19,COPPERFIELD,1,60.0
153-20675,19,SOMERSET-BRIDLEWOOD STATION,2,30.0
153-20675,20,COPPERFIELD,2,30.0
153-20675,20,SOMERSET-BRIDLEWOOD STATION,2,30.0
153-20675,21,COPPERFIELD,2,30.0
