route_id,end_hr,buses per hour,headway by hour
27-20568,19,1,60.0
27-20568,20,2,30.0
27-20568,21,1,60.0
28-20568,05,2,30.0
28-20568,06,3,20.0
28-20568,07,3,20.0
28-20568,08,3,20.0
28-20568,09,3,20.0
28-20568,10,2,30.0
28-20568,11,2,30.0
28-20568,12,2,30.0
28-20568,13,2,30.0
28-20568,14,2,30.0
28-20568,15,3,20.0
28-20568,16,3,20.0
28-20568,17,3,20.0
28-20568,18,3,20.0
28-20568,19,2,30.0
28-20568,20,2,30.0
28-20568,21,2,30.0
28-20568,22,2,30.0
28-20568,23,1,60.0
28-20568,24,2,30.0
29-20568,05,1,60.0
29-20568,06,2,30.0
29-20568,07,4,15.0
29-20568,08,2,30.0
29-20568,09,2,30.0
29-20568,10,2,30.0
29-20568,11,2,30.0
29-20568,12,2,30.0
29-20568,13,2,30.0
29-20568,14,2,30.0
29-20568,15,3,20.0
29-20568,16,4,15.0
29-20568,17,3,20.0
29-20568,18,3,20.0
29-20568,19,3,20.0
29-20568,20,2,30.0
29-20568,21,2,30.0
29-20568,22,2,30.0
29-20568,23,2,30.0
29-20568,24,2,30.0
299-20568,05,1,60.0
299-20568,06,4,15.0
299-20568,07,4,15.0
299-20568,08,3,20.0
299-20568,09,3,20.0
299-20568,10,2,30.0
299-20568,11,2,30.0
299-20568,12,2,30.0
299-20568,13,2,30.0
299-20568,14,2,30.0
299-20568,15,1,60.0
299-20568,16,4,15.0
299-20568,17,4,15.0
299-20568,18,4,15.0
299-20568,19,2,30.0
299-20568,20,2,30.0
299-20568,21,2,30.0
299-20568,22,2,30.0
299-20568,23,2,30.0
299-20568,24,2,30.0
299-20568,25,1,60.0
3-20568,05,3,20.0
3-20568,06,8,7.5
3-20568,07,11,5.454545454545454
3-20568,08,17,3.5294117647058822
3-20568,09,15,4.0
3-20568,10,10,6.0
3-20568,11,10,6.0
3-20568,12,10,6.0
3-20568,13,10,6.0
3-20568,14,10,6.0
3-20568,15,10,6.0
3-20568,16,13,4.615384615384615
3-20568,17,15,4.0
3-20568,18,15,4.0
3-20568,19,10,6.0
3-20568,20,10,6.0
3-20568,21,10,6.0
3-20568,22,8,7.5
3-20568,23,6,10.0
3-20568,24,6,10.0
30-20568,06,2,30.0
30-20568,07,4,15.0
30-20568,08,3,20.0
30-20568,09,2,30.0
30-20568,10,2,30.0
30-20568,11,2,30.0
30-20568,12,2,30.0
30-20568,13,2,30.0
30-20568,14,2,30.0
30-20568,15,2,30.0
30-20568,16,2,30.0
30-20568,17,2,30.0
30-20568,18,2,30.0
30-20568,19,2,30.0
30-20568,20,2,30.0
30-20568,21,1,60.0
300-20568,05,3,20.0
300-20568,06,5,12.0
300-20568,07,6,10.0
300-20568,08,5,12.0
300-20568,09,5,12.0
300-20568,10,6,10.0
300-20568,11,5,12.0
300-20568,12,5,12.0
300-20568,13,6,10.0
300-20568,14,5,12.0
300-20568,15,6,10.0
300-20568,16,6,10.0
300-20568,17,6,10.0
300-20568,18,6,10.0
300-20568,19,5,12.0
300-20568,20,4,15.0
300-20568,21,4,15.0
300-20568,22,4,15.0
300-20568,23,5,12.0
300-20568,24,3,20.0
301-20568,05,2,30.0
301-20568,06,12,5.0
301-20568,07,22,2.727272727272727
301-20568,08,23,2.608695652173913
301-20568,09,16,3.75
301-20568,10,8,7.5
301-20568,11,9,6.666666666666667
301-20568,12,9,6.666666666666667
301-20568,13,8,7.5
301-20568,14,8,7.5
301-20568,15,13,4.615384615384615
301-20568,16,19,3.1578947368421053
301-20568,17,22,2.727272727272727
301-20568,18,14,4.285714285714286
301-20568,19,9,6.666666666666667
301-20568,20,6,10.0
301-20568,21,6,10.0
301-20568,22,6,10.0
301-20568,23,5,12.0
301-20568,24,6,10.0
302-20568,04,1,60.0
302-20568,05,5,12.0
302-20568,06,10,6.0
302-20568,07,12,5.0
302-20568,08,12,5.0
302-20568,09,15,4.0
302-20568,10,5,12.0
302-20568,11,4,15.0
302-20568,12,5,12.0
302-20568,13,5,12.0
302-20568,14,5,12.0
302-20568,15,9,6.666666666666667
302-20568,16,12,5.0
302-20568,17,12,5.0
302-20568,18,14,4.285714285714286
302-20568,19,9,6.666666666666667
302-20568,20,5,12.0
302-20568,21,5,12.0
302-20568,22,6,10.0
302-20568,23,1,60.0
303-20568,05,1,60.0
303-20568,06,5,12.0
303-20568,07,8,7.5
303-20568,08,7,8.571428571428571
303-20568,09,8,7.5
303-20568,10,5,12.0
303-20568,11,5,12.0
303-20568,12,4,15.0
303-20568,13,5,12.0
303-20568,14,4,15.0
303-20568,15,6,10.0
303-20568,16,7,8.571428571428571
303-20568,17,7,8.571428571428571
303-20568,18,8,7.5
303-20568,19,5,12.0
303-20568,20,5,12.0
303-20568,21,5,12.0
303-20568,22,4,15.0
303-20568,23,5,12.0
303-20568,24,4,15.0
303-20568,25,1,60.0
305-20568,06,4,15.0
305-20568,07,8,7.5
305-20568,08,7,8.571428571428571
305-20568,15,1,60.0
305-20568,16,5,12.0
305-20568,17,8,7.5
305-20568,18,5,12.0
306-20568,06,3,20.0
306-20568,07,7,8.571428571428571
306-20568,08,6,10.0
306-20568,09,7,8.571428571428571
306-20568,10,7,8.571428571428571
306-20568,11,6,10.0
306-20568,12,6,10.0
306-20568,13,6,10.0
306-20568,14,6,10.0
306-20568,15,5,12.0
306-20568,16,6,10.0
306-20568,17,7,8.571428571428571
306-20568,18,7,8.571428571428571
306-20568,19,6,10.0
306-20568,20,5,12.0
306-20568,21,5,12.0
306-20568,22,1,60.0
307-20568,05,1,60.0
307-20568,06,9,6.666666666666667
307-20568,07,10,6.0
307-20568,08,10,6.0
307-20568,09,7,8.571428571428571
307-20568,10,6,10.0
307-20568,11,6,10.0
307-20568,12,5,12.0
307-20568,13,6,10.0
307-20568,14,6,10.0
307-20568,15,8,7.5
307-20568,16,10,6.0
307-20568,17,10,6.0
307-20568,18,10,6.0
307-20568,19,7,8.571428571428571
307-20568,20,4,15.0
307-20568,21,6,10.0
307-20568,22,4,15.0
307-20568,23,4,15.0
307-20568,24,3,20.0
31-20568,05,1,60.0
31-20568,06,6,10.0
31-20568,07,8,7.5
31-20568,08,8,7.5
31-20568,09,7,8.571428571428571
31-20568,10,5,12.0
31-20568,11,5,12.0
31-20568,12,5,12.0
31-20568,13,5,12.0
31-20568,14,4,15.0
31-20568,15,5,12.0
31-20568,16,7,8.571428571428571
31-20568,17,8,7.5
31-20568,18,9,6.666666666666667
31-20568,19,4,15.0
31-20568,20,4,15.0
31-20568,21,4,15.0
31-20568,22,4,15.0
31-20568,23,4,15.0
31-20568,24,4,15.0
32-20568,06,8,7.5
32-20568,07,8,7.5
32-20568,08,8,7.5
32-20568,09,6,10.0
32-20568,10,4,15.0
32-20568,11,4,15.0
32-20568,12,4,15.0
32-20568,13,4,15.0
32-20568,14,4,15.0
32-20568,15,6,10.0
32-20568,16,8,7.5
32-20568,17,8,7.5
32-20568,18,8,7.5
32-20568,19,4,15.0
32-20568,20,4,15.0
32-20568,21,5,12.0
32-20568,22,4,15.0
32-20568,23,5,12.0
33-20568,05,1,60.0
33-20568,06,5,12.0
33-20568,07,6,10.0
33-20568,08,6,10.0
33-20568,09,5,12.0
33-20568,10,4,15.0
33-20568,11,4,15.0
33-20568,12,4,15.0
33-20568,13,4,15.0
33-20568,14,4,15.0
33-20568,15,6,10.0
33-20568,16,5,12.0
33-20568,17,6,10.0
33-20568,18,6,10.0
33-20568,19,3,20.0
33-20568,20,2,30.0
33-20568,21,3,20.0
33-20568,22,1,60.0
34-20568,05,3,20.0
34-20568,06,3,20.0
34-20568,07,3,20.0
34-20568,08,4,15.0
34-20568,09,3,20.0
34-20568,10,3,20.0
34-20568,11,3,20.0
34-20568,12,3,20.0
34-20568,13,3,20.0
34-20568,14,3,20.0
34-20568,15,3,20.0
34-20568,16,3,20.0
34-20568,17,3,20.0
34-20568,18,4,15.0
34-20568,19,1,60.0
35-20568,05,3,20.0
35-20568,06,4,15.0
35-20568,07,4,15.0
35-20568,08,4,15.0
35-20568,09,2,30.0
35-20568,10,2,30.0
35-20568,11,2,30.0
35-20568,12,2,30.0
35-20568,13,2,30.0
35-20568,14,2,30.0
35-20568,15,4,15.0
35-20568,16,4,15.0
35-20568,17,4,15.0
35-20568,18,4,15.0
35-20568,19,2,30.0
35-20568,20,2,30.0
35-20568,21,2,30.0
35-20568,22,2,30.0
35-20568,23,2,30.0
36-20568,05,1,60.0
36-20568,06,2,30.0
36-20568,07,3,20.0
36-20568,08,3,20.0
36-20568,09,3,20.0
36-20568,10,2,30.0
36-20568,11,2,30.0
36-20568,12,2,30.0
36-20568,13,2,30.0
36-20568,14,2,30.0
36-20568,15,2,30.0
36-20568,16,3,20.0
36-20568,17,3,20.0
36-20568,18,3,20.0
36-20568,19,2,30.0
36-20568,20,2,30.0
36-20568,21,1,60.0
36-20568,22,1,60.0
36-20568,23,2,30.0
36-20568,24,1,60.0
36-20568,25,1,60.0
37-20568,04,3,20.0
37-20568,05,6,10.0
37-20568,06,7,8.571428571428571
37-20568,07,12,5.0
37-20568,08,12,5.0
37-20568,09,8,7.5
37-20568,10,8,7.5
37-20568,11,6,10.0
37-20568,12,6,10.0
37-20568,13,8,7.5
37-20568,14,7,8.571428571428571
37-20568,15,10,6.0
37-20568,16,13,4.615384615384615
37-20568,17,12,5.0
37-20568,18,12,5.0
37-20568,19,8,7.5
37-20568,20,6,10.0
37-20568,21,7,8.571428571428571
37-20568,22,6,10.0
37-20568,23,4,15.0
37-20568,24,4,15.0
37-20568,25,1,60.0
38-20568,05,7,8.571428571428571
38-20568,06,9,6.666666666666667
38-20568,07,9,6.666666666666667
38-20568,08,11,5.454545454545454
38-20568,09,10,6.0
38-20568,10,6,10.0
38-20568,11,7,8.571428571428571
38-20568,12,7,8.571428571428571
38-20568,13,6,10.0
38-20568,14,6,10.0
38-20568,15,9,6.666666666666667
38-20568,16,10,6.0
38-20568,17,10,6.0
38-20568,18,10,6.0
38-20568,19,5,12.0
38-20568,20,6,10.0
38-20568,21,4,15.0
38-20568,22,6,10.0
38-20568,23,4,15.0
38-20568,24,4,15.0
38-20568,25,4,15.0
39-20568,05,1,60.0
39-20568,06,2,30.0
39-20568,07,2,30.0
39-20568,08,2,30.0
39-20568,09,2,30.0
39-20568,10,1,60.0
39-20568,11,2,30.0
39-20568,12,1,60.0
39-20568,13,2,30.0
39-20568,14,1,60.0
39-20568,15,2,30.0
39-20568,16,2,30.0
39-20568,17,2,30.0
39-20568,18,1,60.0
4-20568,06,3,20.0
4-20568,07,6,10.0
4-20568,08,6,10.0
4-20568,09,3,20.0
4-20568,10,3,20.0
4-20568,11,3,20.0
4-20568,12,3,20.0
4-20568,13,3,20.0
4-20568,14,3,20.0
4-20568,15,3,20.0
4-20568,16,5,12.0
4-20568,17,6,10.0
4-20568,18,4,15.0
4-20568,19,2,30.0
4-20568,20,3,20.0
4-20568,21,2,30.0
4-20568,22,2,30.0
4-20568,23,2,30.0
4-20568,24,2,30.0
40-20568,06,2,30.0
40-20568,07,3,20.0
40-20568,08,4,15.0
40-20568,09,3,20.0
40-20568,10,3,20.0
40-20568,11,4,15.0
40-20568,12,3,20.0
40-20568,13,4,15.0
40-20568,14,3,20.0
40-20568,15,3,20.0
40-20568,16,4,15.0
40-20568,17,3,20.0
40-20568,18,4,15.0
40-20568,19,3,20.0
40-20568,20,4,15.0
40-20568,21,3,20.0
40-20568,22,3,20.0
40-20568,23,3,20.0
402-20568,05,2,30.0
402-20568,06,3,20.0
402-20568,07,4,15.0
402-20568,08,4,15.0
402-20568,09,3,20.0
402-20568,10,2,30.0
402-20568,11,2,30.0
402-20568,12,2,30.0
402-20568,13,2,30.0
402-20568,14,2,30.0
402-20568,15,4,15.0
402-20568,16,4,15.0
402-20568,17,4,15.0
402-20568,18,4,15.0
402-20568,19,2,30.0
402-20568,20,2,30.0
402-20568,21,2,30.0
402-20568,22,2,30.0
402-20568,23,2,30.0
402-20568,24,2,30.0
404-20568,06,1,60.0
404-20568,07,2,30.0
404-20568,08,2,30.0
404-20568,09,2,30.0
404-20568,10,2,30.0
404-20568,11,2,30.0
404-20568,12,2,30.0
404-20568,13,2,30.0
404-20568,14,2,30.0
404-20568,15,2,30.0
404-20568,16,2,30.0
404-20568,17,2,30.0
404-20568,18,2,30.0
404-20568,19,2,30.0
404-20568,20,1,60.0
406-20568,05,2,30.0
406-20568,06,5,12.0
406-20568,07,7,8.571428571428571
406-20568,08,7,8.571428571428571
406-20568,09,5,12.0
406-20568,10,5,12.0
406-20568,11,4,15.0
406-20568,12,4,15.0
406-20568,13,4,15.0
406-20568,14,4,15.0
406-20568,15,5,12.0
406-20568,16,8,7.5
406-20568,17,8,7.5
406-20568,18,7,8.571428571428571
406-20568,19,7,8.571428571428571
406-20568,20,4,15.0
406-20568,21,4,15.0
406-20568,22,4,15.0
406-20568,23,4,15.0
406-20568,24,4,15.0
408-20568,05,1,60.0
408-20568,06,3,20.0
408-20568,07,4,15.0
408-20568,08,4,15.0
408-20568,09,4,15.0
408-20568,10,4,15.0
408-20568,11,4,15.0
408-20568,12,4,15.0
408-20568,13,4,15.0
408-20568,14,4,15.0
408-20568,15,4,15.0
408-20568,16,4,15.0
408-20568,17,4,15.0
408-20568,18,4,15.0
408-20568,19,4,15.0
408-20568,20,4,15.0
408-20568,21,3,20.0
408-20568,22,2,30.0
408-20568,23,4,15.0
408-20568,24,3,20.0
408-20568,25,2,30.0
41-20568,06,2,30.0
41-20568,07,3,20.0
41-20568,08,3,20.0
41-20568,09,3,20.0
41-20568,10,2,30.0
41-20568,11,2,30.0
41-20568,12,2,30.0
41-20568,13,2,30.0
41-20568,14,2,30.0
41-20568,15,4,15.0
41-20568,16,3,20.0
41-20568,17,3,20.0
41-20568,18,2,30.0
410-20568,06,3,20.0
410-20568,07,3,20.0
410-20568,08,3,20.0
410-20568,15,4,15.0
410-20568,16,3,20.0
410-20568,17,3,20.0
410-20568,18,2,30.0
411-20568,06,3,20.0
411-20568,07,3,20.0
411-20568,08,4,15.0
411-20568,09,3,20.0
411-20568,10,3,20.0
411-20568,11,4,15.0
411-20568,12,3,20.0
411-20568,13,3,20.0
411-20568,14,4,15.0
411-20568,15,3,20.0
411-20568,16,3,20.0
411-20568,17,3,20.0
411-20568,18,3,20.0
411-20568,19,4,15.0
411-20568,20,3,20.0
411-20568,21,3,20.0
414-20568,06,1,60.0
414-20568,07,5,12.0
414-20568,08,7,8.571428571428571
414-20568,09,3,20.0
414-20568,10,2,30.0
414-20568,11,2,30.0
414-20568,12,2,30.0
414-20568,13,2,30.0
414-20568,14,2,30.0
414-20568,15,3,20.0
414-20568,16,4,15.0
414-20568,17,4,15.0
414-20568,18,3,20.0
414-20568,19,2,30.0
42-20568,05,3,20.0
42-20568,06,5,12.0
42-20568,07,6,10.0
42-20568,08,6,10.0
42-20568,09,4,15.0
42-20568,10,3,20.0
42-20568,11,3,20.0
42-20568,12,3,20.0
42-20568,13,3,20.0
42-20568,14,2,30.0
42-20568,15,3,20.0
42-20568,16,6,10.0
42-20568,17,5,12.0
42-20568,18,6,10.0
42-20568,19,3,20.0
42-20568,20,3,20.0
42-20568,21,3,20.0
42-20568,22,3,20.0
42-20568,23,3,20.0
42-20568,24,2,30.0
42-20568,25,1,60.0
421-20568,05,1,60.0
421-20568,06,2,30.0
421-20568,07,4,15.0
421-20568,08,3,20.0
421-20568,09,2,30.0
421-20568,10,2,30.0
421-20568,11,2,30.0
421-20568,12,2,30.0
421-20568,13,2,30.0
421-20568,14,2,30.0
421-20568,15,2,30.0
421-20568,16,3,20.0
421-20568,17,4,15.0
421-20568,18,3,20.0
421-20568,19,2,30.0
421-20568,20,2,30.0
421-20568,21,2,30.0
421-20568,22,2,30.0
421-20568,23,2,30.0
421-20568,24,2,30.0
422-20568,06,4,15.0
422-20568,07,4,15.0
422-20568,08,4,15.0
422-20568,09,3,20.0
422-20568,10,2,30.0
422-20568,11,2,30.0
422-20568,12,2,30.0
422-20568,13,2,30.0
422-20568,14,3,20.0
422-20568,15,4,15.0
422-20568,16,4,15.0
422-20568,17,4,15.0
422-20568,18,4,15.0
422-20568,19,2,30.0
422-20568,20,2,30.0
422-20568,21,1,60.0
43-20568,05,5,12.0
43-20568,06,5,12.0
43-20568,07,9,6.666666666666667
43-20568,08,9,6.666666666666667
43-20568,09,10,6.0
43-20568,10,8,7.5
43-20568,11,6,10.0
43-20568,12,6,10.0
43-20568,13,6,10.0
43-20568,14,6,10.0
43-20568,15,6,10.0
43-20568,16,7,8.571428571428571
43-20568,17,10,6.0
43-20568,18,11,5.454545454545454
43-20568,19,9,6.666666666666667
43-20568,20,4,15.0
43-20568,21,4,15.0
43-20568,22,4,15.0
43-20568,23,4,15.0
43-20568,24,4,15.0
43-20568,25,4,15.0
430-20568,05,2,30.0
430-20568,06,4,15.0
430-20568,07,4,15.0
430-20568,08,4,15.0
430-20568,09,4,15.0
430-20568,10,4,15.0
430-20568,11,4,15.0
430-20568,12,4,15.0
430-20568,13,4,15.0
430-20568,14,4,15.0
430-20568,15,4,15.0
430-20568,16,4,15.0
430-20568,17,4,15.0
430-20568,18,4,15.0
430-20568,19,1,60.0
439-20568,05,5,12.0
439-20568,06,6,10.0
439-20568,07,6,10.0
439-20568,08,6,10.0
439-20568,09,4,15.0
439-20568,10,3,20.0
439-20568,11,3,20.0
439-20568,12,3,20.0
439-20568,13,3,20.0
439-20568,14,3,20.0
439-20568,15,5,12.0
439-20568,16,7,8.571428571428571
439-20568,17,6,10.0
439-20568,18,6,10.0
439-20568,19,3,20.0
439-20568,20,2,30.0
439-20568,21,3,20.0
439-20568,22,3,20.0
44-20568,05,1,60.0
44-20568,06,4,15.0
44-20568,07,4,15.0
44-20568,08,4,15.0
44-20568,09,1,60.0
44-20568,15,4,15.0
44-20568,16,4,15.0
44-20568,17,4,15.0
44-20568,18,2,30.0
440-20568,05,1,60.0
440-20568,06,3,20.0
440-20568,07,2,30.0
440-20568,08,3,20.0
440-20568,09,2,30.0
440-20568,15,2,30.0
440-20568,16,3,20.0
440-20568,17,2,30.0
440-20568,18,3,20.0
440-20568,19,2,30.0
444-20568,05,3,20.0
444-20568,06,6,10.0
444-20568,07,6,10.0
444-20568,08,6,10.0
444-20568,09,1,60.0
444-20568,14,1,60.0
444-20568,15,6,10.0
444-20568,16,6,10.0
444-20568,17,6,10.0
444-20568,18,6,10.0
444-20568,19,1,60.0
449-20568,06,2,30.0
449-20568,07,4,15.0
449-20568,08,4,15.0
449-20568,09,3,20.0
449-20568,10,2,30.0
449-20568,11,3,20.0
449-20568,12,2,30.0
449-20568,13,2,30.0
449-20568,14,3,20.0
449-20568,15,3,20.0
449-20568,16,4,15.0
449-20568,17,4,15.0
449-20568,18,5,12.0
453-20568,05,3,20.0
453-20568,06,8,7.5
453-20568,07,8,7.5
453-20568,08,8,7.5
453-20568,09,4,15.0
453-20568,10,4,15.0
453-20568,11,4,15.0
453-20568,12,4,15.0
453-20568,13,4,15.0
453-20568,14,4,15.0
453-20568,15,6,10.0
453-20568,16,8,7.5
453-20568,17,8,7.5
453-20568,18,6,10.0
453-20568,19,4,15.0
453-20568,20,4,15.0
453-20568,21,4,15.0
453-20568,22,4,15.0
453-20568,23,1,60.0
454-20568,05,1,60.0
454-20568,06,6,10.0
454-20568,07,6,10.0
454-20568,08,6,10.0
454-20568,09,4,15.0
454-20568,10,3,20.0
454-20568,11,4,15.0
454-20568,12,2,30.0
454-20568,13,4,15.0
454-20568,14,2,30.0
454-20568,15,6,10.0
454-20568,16,6,10.0
454-20568,17,6,10.0
454-20568,18,4,15.0
454-20568,19,3,20.0
454-20568,20,3,20.0
454-20568,21,2,30.0
454-20568,22,3,20.0
454-20568,23,1,60.0
46-20568,05,1,60.0
46-20568,06,3,20.0
46-20568,07,4,15.0
46-20568,08,4,15.0
46-20568,09,3,20.0
46-20568,10,2,30.0
46-20568,11,2,30.0
46-20568,12,2,30.0
46-20568,13,2,30.0
46-20568,14,2,30.0
46-20568,15,3,20.0
46-20568,16,4,15.0
46-20568,17,4,15.0
46-20568,18,4,15.0
46-20568,19,2,30.0
46-20568,20,2,30.0
46-20568,21,2,30.0
46-20568,22,2,30.0
46-20568,23,2,30.0
46-20568,24,2,30.0
468-20568,05,6,10.0
468-20568,06,6,10.0
468-20568,07,6,10.0
468-20568,08,6,10.0
468-20568,09,5,12.0
468-20568,10,4,15.0
468-20568,11,4,15.0
468-20568,12,4,15.0
468-20568,13,4,15.0
468-20568,14,4,15.0
468-20568,15,6,10.0
468-20568,16,6,10.0
468-20568,17,6,10.0
468-20568,18,6,10.0
468-20568,19,3,20.0
47-20568,06,3,20.0
47-20568,07,3,20.0
47-20568,08,3,20.0
47-20568,09,2,30.0
47-20568,10,2,30.0
47-20568,11,1,60.0
47-20568,12,2,30.0
47-20568,13,1,60.0
47-20568,14,2,30.0
47-20568,15,2,30.0
47-20568,16,3,20.0
47-20568,17,3,20.0
47-20568,18,3,20.0
47-20568,19,1,60.0
47-20568,20,2,30.0
47-20568,21,1,60.0
47-20568,22,2,30.0
47-20568,23,1,60.0
47-20568,24,2,30.0
48-20568,05,1,60.0
48-20568,06,3,20.0
48-20568,07,4,15.0
48-20568,08,5,12.0
48-20568,09,3,20.0
48-20568,10,3,20.0
48-20568,11,3,20.0
48-20568,12,3,20.0
48-20568,13,4,15.0
48-20568,14,3,20.0
48-20568,15,3,20.0
48-20568,16,5,12.0
48-20568,17,4,15.0
48-20568,18,4,15.0
48-20568,19,3,20.0
48-20568,20,3,20.0
48-20568,21,3,20.0
48-20568,22,3,20.0
48-20568,23,2,30.0
48-20568,24,2,30.0
48-20568,25,1,60.0
49-20568,05,3,20.0
49-20568,06,4,15.0
49-20568,07,6,10.0
49-20568,08,6,10.0
49-20568,09,4,15.0
49-20568,10,3,20.0
49-20568,11,3,20.0
49-20568,12,3,20.0
49-20568,13,3,20.0
49-20568,14,3,20.0
49-20568,15,3,20.0
49-20568,16,6,10.0
49-20568,17,5,12.0
49-20568,18,6,10.0
49-20568,19,4,15.0
49-20568,20,3,20.0
49-20568,21,3,20.0
49-20568,22,3,20.0
49-20568,23,1,60.0
49-20568,24,2,30.0
49-20568,25,1,60.0
5-20568,06,2,30.0
5-20568,07,7,8.571428571428571
5-20568,08,4,15.0
5-20568,09,3,20.0
5-20568,10,3,20.0
5-20568,11,3,20.0
5-20568,12,3,20.0
5-20568,13,3,20.0
5-20568,14,3,20.0
5-20568,15,3,20.0
5-20568,16,5,12.0
5-20568,17,6,10.0
5-20568,18,4,15.0
5-20568,19,3,20.0
5-20568,20,2,30.0
5-20568,21,2,30.0
5-20568,22,2,30.0
5-20568,23,2,30.0
5-20568,24,2,30.0
502-20568,08,2,30.0
502-20568,09,3,20.0
502-20568,17,3,20.0
502-20568,18,2,30.0
52-20568,05,2,30.0
52-20568,06,5,12.0
52-20568,07,6,10.0
52-20568,08,3,20.0
52-20568,09,4,15.0
52-20568,10,2,30.0
52-20568,11,2,30.0
52-20568,12,4,15.0
52-20568,13,2,30.0
52-20568,14,3,20.0
52-20568,15,3,20.0
52-20568,16,5,12.0
52-20568,17,4,15.0
52-20568,18,5,12.0
52-20568,19,4,15.0
52-20568,20,3,20.0
52-20568,21,3,20.0
52-20568,22,2,30.0
53-20568,05,1,60.0
53-20568,06,5,12.0
53-20568,07,6,10.0
53-20568,08,6,10.0
53-20568,09,5,12.0
53-20568,10,4,15.0
53-20568,11,4,15.0
53-20568,12,4,15.0
53-20568,13,4,15.0
53-20568,14,5,12.0
53-20568,15,6,10.0
53-20568,16,6,10.0
53-20568,17,6,10.0
53-20568,18,6,10.0
53-20568,19,2,30.0
53-20568,20,4,15.0
53-20568,21,4,15.0
53-20568,22,4,15.0
53-20568,23,1,60.0
54-20568,05,1,60.0
54-20568,06,2,30.0
54-20568,07,4,15.0
54-20568,08,4,15.0
54-20568,09,3,20.0
54-20568,10,2,30.0
54-20568,11,2,30.0
54-20568,12,2,30.0
54-20568,13,2,30.0
54-20568,14,2,30.0
54-20568,15,3,20.0
54-20568,16,4,15.0
54-20568,17,4,15.0
54-20568,18,3,20.0
54-20568,19,2,30.0
54-20568,20,2,30.0
54-20568,21,2,30.0
54-20568,22,2,30.0
54-20568,23,1,60.0
54-20568,24,1,60.0
55-20568,05,3,20.0
55-20568,06,5,12.0
55-20568,07,5,12.0
55-20568,08,5,12.0
55-20568,09,5,12.0
55-20568,10,3,20.0
55-20568,11,3,20.0
55-20568,12,4,15.0
55-20568,13,3,20.0
55-20568,14,3,20.0
55-20568,15,5,12.0
55-20568,16,5,12.0
55-20568,17,5,12.0
55-20568,18,5,12.0
55-20568,19,3,20.0
55-20568,20,2,30.0
55-20568,21,2,30.0
55-20568,22,2,30.0
55-20568,23,2,30.0
55-20568,24,2,30.0
55-20568,25,1,60.0
56-20568,05,3,20.0
56-20568,06,6,10.0
56-20568,07,8,7.5
56-20568,08,9,6.666666666666667
56-20568,09,5,12.0
56-20568,10,4,15.0
56-20568,11,4,15.0
56-20568,12,4,15.0
56-20568,13,4,15.0
56-20568,14,4,15.0
56-20568,15,4,15.0
56-20568,16,8,7.5
56-20568,17,11,5.454545454545454
56-20568,18,7,8.571428571428571
56-20568,19,5,12.0
56-20568,20,4,15.0
56-20568,21,4,15.0
56-20568,22,4,15.0
56-20568,23,4,15.0
56-20568,24,3,20.0
56-20568,25,1,60.0
57-20568,05,1,60.0
57-20568,06,8,7.5
57-20568,07,6,10.0
57-20568,08,6,10.0
57-20568,09,8,7.5
57-20568,10,6,10.0
57-20568,11,5,12.0
57-20568,12,5,12.0
57-20568,13,5,12.0
57-20568,14,6,10.0
57-20568,15,7,8.571428571428571
57-20568,16,6,10.0
57-20568,17,6,10.0
57-20568,18,8,7.5
57-20568,19,7,8.571428571428571
57-20568,20,6,10.0
57-20568,21,4,15.0
57-20568,22,4,15.0
57-20568,23,4,15.0
57-20568,24,4,15.0
57-20568,25,3,20.0
58-20568,05,2,30.0
58-20568,06,8,7.5
58-20568,07,8,7.5
58-20568,08,8,7.5
58-20568,09,7,8.571428571428571
58-20568,10,4,15.0
58-20568,11,4,15.0
58-20568,12,4,15.0
58-20568,13,4,15.0
58-20568,14,4,15.0
58-20568,15,6,10.0
58-20568,16,8,7.5
58-20568,17,8,7.5
58-20568,18,7,8.571428571428571
58-20568,19,4,15.0
58-20568,20,4,15.0
58-20568,21,4,15.0
58-20568,22,4,15.0
58-20568,23,4,15.0
58-20568,24,4,15.0
58-20568,25,3,20.0
59-20568,05,2,30.0
59-20568,06,2,30.0
59-20568,07,3,20.0
59-20568,08,2,30.0
59-20568,09,2,30.0
59-20568,10,1,60.0
59-20568,11,2,30.0
59-20568,12,1,60.0
59-20568,13,1,60.0
59-20568,14,2,30.0
59-20568,15,1,60.0
59-20568,16,3,20.0
59-20568,17,2,30.0
59-20568,18,2,30.0
59-20568,19,2,30.0
59-20568,20,2,30.0
59-20568,21,1,60.0
59-20568,22,1,60.0
6-20568,05,2,30.0
6-20568,06,7,8.571428571428571
6-20568,07,7,8.571428571428571
6-20568,08,10,6.0
6-20568,09,8,7.5
6-20568,10,5,12.0
6-20568,11,5,12.0
6-20568,12,5,12.0
6-20568,13,5,12.0
6-20568,14,4,15.0
6-20568,15,7,8.571428571428571
6-20568,16,8,7.5
6-20568,17,8,7.5
6-20568,18,8,7.5
6-20568,19,6,10.0
6-20568,20,5,12.0
6-20568,21,5,12.0
6-20568,22,5,12.0
6-20568,23,5,12.0
6-20568,24,4,15.0
60-20568,05,2,30.0
60-20568,06,4,15.0
60-20568,07,4,15.0
60-20568,08,4,15.0
60-20568,09,4,15.0
60-20568,10,2,30.0
60-20568,11,2,30.0
60-20568,12,2,30.0
60-20568,13,2,30.0
