route_id,end_hr,buses per hour,headway by hour
28-20637,13,2,30.0
28-20637,14,2,30.0
28-20637,15,2,30.0
28-20637,16,2,30.0
28-20637,17,2,30.0
28-20637,18,2,30.0
28-20637,19,2,30.0
28-20637,20,2,30.0
28-20637,21,2,30.0
28-20637,22,2,30.0
28-20637,23,1,60.0
28-20637,24,1,60.0
29-20637,05,2,30.0
29-20637,06,1,60.0
29-20637,07,2,30.0
29-20637,08,2,30.0
29-20637,09,1,60.0
29-20637,10,2,30.0
29-20637,11,2,30.0
29-20637,12,2,30.0
29-20637,13,1,60.0
29-20637,14,2,30.0
29-20637,15,2,30.0
29-20637,16,1,60.0
29-20637,17,2,30.0
29-20637,18,2,30.0
29-20637,19,2,30.0
29-20637,20,1,60.0
29-20637,21,2,30.0
29-20637,22,2,30.0
29-20637,23,2,30.0
299-20637,05,1,60.0
299-20637,06,2,30.0
299-20637,07,2,30.0
299-20637,08,2,30.0
299-20637,09,3,20.0
299-20637,10,2,30.0
299-20637,11,2,30.0
299-20637,12,2,30.0
299-20637,13,2,30.0
299-20637,14,2,30.0
299-20637,15,1,60.0
299-20637,16,2,30.0
299-20637,17,2,30.0
299-20637,18,3,20.0
299-20637,19,2,30.0
299-20637,20,2,30.0
299-20637,21,2,30.0
299-20637,22,2,30.0
299-20637,23,2,30.0
3-20637,05,2,30.0
3-20637,06,6,10.0
3-20637,07,8,7.5
3-20637,08,10,6.0
3-20637,09,12,5.0
3-20637,10,8,7.5
3-20637,11,8,7.5
3-20637,12,8,7.5
3-20637,13,8,7.5
3-20637,14,8,7.5
3-20637,15,9,6.666666666666667
3-20637,16,13,4.615384615384615
3-20637,17,8,7.5
3-20637,18,11,5.454545454545454
3-20637,19,8,7.5
3-20637,20,8,7.5
3-20637,21,8,7.5
3-20637,22,7,8.571428571428571
3-20637,23,5,12.0
3-20637,24,5,12.0
30-20637,06,2,30.0
30-20637,07,2,30.0
30-20637,08,2,30.0
30-20637,09,2,30.0
30-20637,10,2,30.0
30-20637,11,2,30.0
30-20637,12,2,30.0
30-20637,13,2,30.0
30-20637,14,2,30.0
30-20637,15,2,30.0
30-20637,16,2,30.0
30-20637,17,2,30.0
30-20637,18,2,30.0
30-20637,19,2,30.0
30-20637,20,2,30.0
30-20637,21,1,60.0
300-20637,05,3,20.0
300-20637,06,4,15.0
300-20637,07,4,15.0
300-20637,08,4,15.0
300-20637,09,4,15.0
300-20637,10,4,15.0
300-20637,11,4,15.0
300-20637,12,4,15.0
300-20637,13,4,15.0
300-20637,14,4,15.0
300-20637,15,4,15.0
300-20637,16,4,15.0
300-20637,17,4,15.0
300-20637,18,4,15.0
300-20637,19,4,15.0
300-20637,20,4,15.0
300-20637,21,4,15.0
300-20637,22,4,15.0
300-20637,23,5,12.0
300-20637,24,3,20.0
301-20637,05,3,20.0
301-20637,06,7,8.571428571428571
301-20637,07,12,5.0
301-20637,08,14,4.285714285714286
301-20637,09,10,6.0
301-20637,10,10,6.0
301-20637,11,10,6.0
301-20637,12,10,6.0
301-20637,13,10,6.0
301-20637,14,9,6.666666666666667
301-20637,15,12,5.0
301-20637,16,13,4.615384615384615
301-20637,17,12,5.0
301-20637,18,13,4.615384615384615
301-20637,19,9,6.666666666666667
301-20637,20,6,10.0
301-20637,21,6,10.0
301-20637,22,6,10.0
301-20637,23,5,12.0
301-20637,24,6,10.0
302-20637,04,1,60.0
302-20637,05,4,15.0
302-20637,06,5,12.0
302-20637,07,6,10.0
302-20637,08,6,10.0
302-20637,09,6,10.0
302-20637,10,5,12.0
302-20637,11,5,12.0
302-20637,12,5,12.0
302-20637,13,5,12.0
302-20637,14,5,12.0
302-20637,15,5,12.0
302-20637,16,6,10.0
302-20637,17,6,10.0
302-20637,18,6,10.0
302-20637,19,6,10.0
302-20637,20,5,12.0
302-20637,21,5,12.0
302-20637,22,6,10.0
302-20637,23,1,60.0
303-20637,05,1,60.0
303-20637,06,4,15.0
303-20637,07,4,15.0
303-20637,08,7,8.571428571428571
303-20637,09,4,15.0
303-20637,10,5,12.0
303-20637,11,5,12.0
303-20637,12,5,12.0
303-20637,13,5,12.0
303-20637,14,5,12.0
303-20637,15,4,15.0
303-20637,16,5,12.0
303-20637,17,5,12.0
303-20637,18,5,12.0
303-20637,19,5,12.0
303-20637,20,6,10.0
303-20637,21,5,12.0
303-20637,22,5,12.0
303-20637,23,5,12.0
303-20637,24,4,15.0
303-20637,25,1,60.0
304-20637,06,3,20.0
304-20637,07,6,10.0
304-20637,08,6,10.0
304-20637,09,6,10.0
304-20637,10,6,10.0
304-20637,11,6,10.0
304-20637,12,6,10.0
304-20637,13,6,10.0
304-20637,14,6,10.0
304-20637,15,6,10.0
304-20637,16,6,10.0
304-20637,17,6,10.0
304-20637,18,6,10.0
304-20637,19,6,10.0
304-20637,20,6,10.0
304-20637,21,4,15.0
304-20637,22,6,10.0
304-20637,23,4,15.0
305-20637,06,2,30.0
305-20637,07,4,15.0
305-20637,08,4,15.0
305-20637,15,1,60.0
305-20637,16,2,30.0
305-20637,17,4,15.0
305-20637,18,3,20.0
306-20637,06,4,15.0
306-20637,07,5,12.0
306-20637,08,5,12.0
306-20637,09,5,12.0
306-20637,10,5,12.0
306-20637,11,6,10.0
306-20637,12,5,12.0
306-20637,13,5,12.0
306-20637,14,6,10.0
306-20637,15,4,15.0
306-20637,16,6,10.0
306-20637,17,5,12.0
306-20637,18,5,12.0
306-20637,19,6,10.0
306-20637,20,4,15.0
306-20637,21,4,15.0
306-20637,22,4,15.0
306-20637,23,3,20.0
307-20637,05,1,60.0
307-20637,06,4,15.0
307-20637,07,6,10.0
307-20637,08,6,10.0
307-20637,09,6,10.0
307-20637,10,6,10.0
307-20637,11,6,10.0
307-20637,12,6,10.0
307-20637,13,6,10.0
307-20637,14,6,10.0
307-20637,15,6,10.0
307-20637,16,6,10.0
307-20637,17,6,10.0
307-20637,18,6,10.0
307-20637,19,6,10.0
307-20637,20,5,12.0
307-20637,21,5,12.0
307-20637,22,5,12.0
307-20637,23,4,15.0
307-20637,24,3,20.0
31-20637,05,1,60.0
31-20637,06,4,15.0
31-20637,07,6,10.0
31-20637,08,4,15.0
31-20637,09,4,15.0
31-20637,10,5,12.0
31-20637,11,5,12.0
31-20637,12,4,15.0
31-20637,13,6,10.0
31-20637,14,5,12.0
31-20637,15,6,10.0
31-20637,16,5,12.0
31-20637,17,4,15.0
31-20637,18,5,12.0
31-20637,19,5,12.0
31-20637,20,4,15.0
31-20637,21,4,15.0
31-20637,22,4,15.0
31-20637,23,4,15.0
31-20637,24,4,15.0
31-20637,25,1,60.0
32-20637,06,4,15.0
32-20637,07,5,12.0
32-20637,08,5,12.0
32-20637,09,4,15.0
32-20637,10,4,15.0
32-20637,11,4,15.0
32-20637,12,4,15.0
32-20637,13,4,15.0
32-20637,14,4,15.0
32-20637,15,4,15.0
32-20637,16,4,15.0
32-20637,17,5,12.0
32-20637,18,4,15.0
32-20637,19,4,15.0
32-20637,20,4,15.0
32-20637,21,5,12.0
32-20637,22,4,15.0
32-20637,23,5,12.0
33-20637,05,2,30.0
33-20637,06,2,30.0
33-20637,07,4,15.0
33-20637,08,4,15.0
33-20637,09,4,15.0
33-20637,10,4,15.0
33-20637,11,4,15.0
33-20637,12,4,15.0
33-20637,13,4,15.0
33-20637,14,4,15.0
33-20637,15,4,15.0
33-20637,16,4,15.0
33-20637,17,4,15.0
33-20637,18,5,12.0
33-20637,19,3,20.0
33-20637,20,2,30.0
33-20637,21,3,20.0
33-20637,22,1,60.0
34-20637,05,2,30.0
34-20637,06,2,30.0
34-20637,07,3,20.0
34-20637,08,4,15.0
34-20637,09,3,20.0
34-20637,10,3,20.0
34-20637,11,3,20.0
34-20637,12,3,20.0
34-20637,13,3,20.0
34-20637,14,3,20.0
34-20637,15,3,20.0
34-20637,16,3,20.0
34-20637,17,3,20.0
34-20637,18,4,15.0
34-20637,19,1,60.0
35-20637,05,1,60.0
35-20637,06,2,30.0
35-20637,07,2,30.0
35-20637,08,2,30.0
35-20637,09,2,30.0
35-20637,10,2,30.0
35-20637,11,2,30.0
35-20637,12,2,30.0
35-20637,13,2,30.0
35-20637,14,2,30.0
35-20637,15,2,30.0
35-20637,16,2,30.0
35-20637,17,2,30.0
35-20637,18,2,30.0
35-20637,19,2,30.0
35-20637,20,2,30.0
35-20637,21,2,30.0
35-20637,22,2,30.0
35-20637,23,2,30.0
35-20637,24,1,60.0
36-20637,05,1,60.0
36-20637,06,1,60.0
36-20637,07,2,30.0
36-20637,08,2,30.0
36-20637,09,2,30.0
36-20637,10,2,30.0
36-20637,11,2,30.0
36-20637,12,2,30.0
36-20637,13,2,30.0
36-20637,14,2,30.0
36-20637,15,2,30.0
36-20637,16,2,30.0
36-20637,17,2,30.0
36-20637,18,2,30.0
36-20637,19,1,60.0
36-20637,20,2,30.0
36-20637,21,1,60.0
36-20637,22,1,60.0
36-20637,23,2,30.0
37-20637,04,3,20.0
37-20637,05,5,12.0
37-20637,06,5,12.0
37-20637,07,8,7.5
37-20637,08,6,10.0
37-20637,09,6,10.0
37-20637,10,8,7.5
37-20637,11,6,10.0
37-20637,12,6,10.0
37-20637,13,8,7.5
37-20637,14,6,10.0
37-20637,15,6,10.0
37-20637,16,8,7.5
37-20637,17,6,10.0
37-20637,18,6,10.0
37-20637,19,6,10.0
37-20637,20,4,15.0
37-20637,21,4,15.0
37-20637,22,4,15.0
37-20637,23,4,15.0
38-20637,04,1,60.0
38-20637,05,5,12.0
38-20637,06,7,8.571428571428571
38-20637,07,6,10.0
38-20637,08,7,8.571428571428571
38-20637,09,7,8.571428571428571
38-20637,10,6,10.0
38-20637,11,7,8.571428571428571
38-20637,12,7,8.571428571428571
38-20637,13,6,10.0
38-20637,14,7,8.571428571428571
38-20637,15,8,7.5
38-20637,16,8,7.5
38-20637,17,6,10.0
38-20637,18,8,7.5
38-20637,19,5,12.0
38-20637,20,6,10.0
38-20637,21,4,15.0
38-20637,22,6,10.0
38-20637,23,4,15.0
38-20637,24,4,15.0
38-20637,25,4,15.0
4-20637,06,1,60.0
4-20637,07,3,20.0
4-20637,08,3,20.0
4-20637,09,3,20.0
4-20637,10,3,20.0
4-20637,11,3,20.0
4-20637,12,3,20.0
4-20637,13,3,20.0
4-20637,14,3,20.0
4-20637,15,3,20.0
4-20637,16,3,20.0
4-20637,17,3,20.0
4-20637,18,3,20.0
4-20637,19,2,30.0
4-20637,20,3,20.0
4-20637,21,2,30.0
4-20637,22,2,30.0
4-20637,23,2,30.0
4-20637,24,2,30.0
40-20637,06,2,30.0
40-20637,07,3,20.0
40-20637,08,4,15.0
40-20637,09,3,20.0
40-20637,10,3,20.0
40-20637,11,4,15.0
40-20637,12,3,20.0
40-20637,13,4,15.0
40-20637,14,3,20.0
40-20637,15,3,20.0
40-20637,16,4,15.0
40-20637,17,3,20.0
40-20637,18,4,15.0
40-20637,19,3,20.0
40-20637,20,4,15.0
40-20637,21,3,20.0
40-20637,22,3,20.0
40-20637,23,3,20.0
402-20637,05,2,30.0
402-20637,06,2,30.0
402-20637,07,2,30.0
402-20637,08,2,30.0
402-20637,09,2,30.0
402-20637,10,2,30.0
402-20637,11,2,30.0
402-20637,12,2,30.0
402-20637,13,2,30.0
402-20637,14,2,30.0
402-20637,15,2,30.0
402-20637,16,2,30.0
402-20637,17,2,30.0
402-20637,18,2,30.0
402-20637,19,2,30.0
402-20637,20,2,30.0
402-20637,21,2,30.0
402-20637,22,2,30.0
402-20637,23,2,30.0
402-20637,24,1,60.0
404-20637,06,1,60.0
404-20637,07,2,30.0
404-20637,08,2,30.0
404-20637,09,2,30.0
404-20637,10,2,30.0
404-20637,11,2,30.0
404-20637,12,2,30.0
404-20637,13,2,30.0
404-20637,14,2,30.0
404-20637,15,2,30.0
404-20637,16,2,30.0
404-20637,17,2,30.0
404-20637,18,2,30.0
404-20637,19,2,30.0
404-20637,20,1,60.0
406-20637,05,2,30.0
406-20637,06,4,15.0
406-20637,07,6,10.0
406-20637,08,4,15.0
406-20637,09,5,12.0
406-20637,10,4,15.0
406-20637,11,4,15.0
406-20637,12,4,15.0
406-20637,13,4,15.0
406-20637,14,4,15.0
406-20637,15,3,20.0
406-20637,16,7,8.571428571428571
406-20637,17,4,15.0
406-20637,18,4,15.0
406-20637,19,6,10.0
406-20637,20,3,20.0
406-20637,21,4,15.0
406-20637,22,4,15.0
406-20637,23,4,15.0
406-20637,24,3,20.0
408-20637,05,1,60.0
408-20637,06,3,20.0
408-20637,07,4,15.0
408-20637,08,4,15.0
408-20637,09,4,15.0
408-20637,10,4,15.0
408-20637,11,4,15.0
408-20637,12,4,15.0
408-20637,13,4,15.0
408-20637,14,4,15.0
408-20637,15,4,15.0
408-20637,16,4,15.0
408-20637,17,4,15.0
408-20637,18,4,15.0
408-20637,19,4,15.0
408-20637,20,4,15.0
408-20637,21,3,20.0
408-20637,22,2,30.0
408-20637,23,4,15.0
408-20637,24,2,30.0
41-20637,06,2,30.0
41-20637,07,2,30.0
41-20637,08,2,30.0
41-20637,09,2,30.0
41-20637,10,2,30.0
41-20637,11,2,30.0
41-20637,12,2,30.0
41-20637,13,2,30.0
41-20637,14,2,30.0
41-20637,15,3,20.0
41-20637,16,2,30.0
41-20637,17,2,30.0
41-20637,18,2,30.0
414-20637,06,1,60.0
414-20637,07,2,30.0
414-20637,08,2,30.0
414-20637,09,2,30.0
414-20637,10,2,30.0
414-20637,11,2,30.0
414-20637,12,2,30.0
414-20637,13,2,30.0
414-20637,14,2,30.0
414-20637,15,2,30.0
414-20637,16,2,30.0
414-20637,17,2,30.0
414-20637,18,1,60.0
414-20637,19,1,60.0
42-20637,05,3,20.0
42-20637,06,3,20.0
42-20637,07,3,20.0
42-20637,08,4,15.0
42-20637,09,3,20.0
42-20637,10,3,20.0
42-20637,11,3,20.0
42-20637,12,3,20.0
42-20637,13,3,20.0
42-20637,14,2,30.0
42-20637,15,4,15.0
42-20637,16,4,15.0
42-20637,17,3,20.0
42-20637,18,3,20.0
42-20637,19,3,20.0
42-20637,20,2,30.0
42-20637,21,3,20.0
42-20637,22,3,20.0
42-20637,23,3,20.0
42-20637,24,2,30.0
42-20637,25,1,60.0
421-20637,05,1,60.0
421-20637,06,2,30.0
421-20637,07,2,30.0
421-20637,08,2,30.0
421-20637,09,2,30.0
421-20637,10,2,30.0
421-20637,11,2,30.0
421-20637,12,2,30.0
421-20637,13,2,30.0
421-20637,14,2,30.0
421-20637,15,2,30.0
421-20637,16,2,30.0
421-20637,17,2,30.0
421-20637,18,2,30.0
421-20637,19,2,30.0
421-20637,20,2,30.0
421-20637,21,2,30.0
421-20637,22,2,30.0
421-20637,23,2,30.0
421-20637,24,1,60.0
422-20637,06,2,30.0
422-20637,07,2,30.0
422-20637,08,2,30.0
422-20637,09,2,30.0
422-20637,10,2,30.0
422-20637,11,2,30.0
422-20637,12,2,30.0
422-20637,13,2,30.0
422-20637,14,2,30.0
422-20637,15,2,30.0
422-20637,16,2,30.0
422-20637,17,2,30.0
422-20637,18,2,30.0
422-20637,19,2,30.0
422-20637,20,2,30.0
422-20637,21,2,30.0
43-20637,05,5,12.0
43-20637,06,7,8.571428571428571
43-20637,07,10,6.0
43-20637,08,8,7.5
43-20637,09,8,7.5
43-20637,10,9,6.666666666666667
43-20637,11,6,10.0
43-20637,12,6,10.0
43-20637,13,7,8.571428571428571
43-20637,14,6,10.0
43-20637,15,10,6.0
43-20637,16,11,5.454545454545454
43-20637,17,10,6.0
43-20637,18,11,5.454545454545454
43-20637,19,8,7.5
43-20637,20,4,15.0
43-20637,21,4,15.0
43-20637,22,4,15.0
43-20637,23,4,15.0
43-20637,24,4,15.0
43-20637,25,4,15.0
430-20637,05,2,30.0
430-20637,06,4,15.0
430-20637,07,4,15.0
430-20637,08,4,15.0
430-20637,09,4,15.0
430-20637,10,4,15.0
430-20637,11,4,15.0
430-20637,12,4,15.0
430-20637,13,4,15.0
430-20637,14,4,15.0
430-20637,15,4,15.0
430-20637,16,4,15.0
430-20637,17,4,15.0
430-20637,18,4,15.0
430-20637,19,1,60.0
44-20637,05,2,30.0
44-20637,06,2,30.0
44-20637,07,4,15.0
44-20637,08,2,30.0
44-20637,09,4,15.0
44-20637,10,2,30.0
44-20637,11,4,15.0
44-20637,12,2,30.0
44-20637,13,4,15.0
44-20637,14,2,30.0
44-20637,15,4,15.0
44-20637,16,2,30.0
44-20637,17,4,15.0
44-20637,18,2,30.0
44-20637,19,4,15.0
440-20637,05,1,60.0
440-20637,06,3,20.0
440-20637,07,2,30.0
440-20637,08,3,20.0
440-20637,09,2,30.0
440-20637,15,2,30.0
440-20637,16,3,20.0
440-20637,17,2,30.0
440-20637,18,3,20.0
440-20637,19,2,30.0
444-20637,05,3,20.0
444-20637,06,3,20.0
444-20637,07,3,20.0
444-20637,08,3,20.0
444-20637,09,1,60.0
444-20637,14,1,60.0
444-20637,15,3,20.0
444-20637,16,3,20.0
444-20637,17,3,20.0
444-20637,18,3,20.0
444-20637,19,1,60.0
449-20637,06,2,30.0
449-20637,07,2,30.0
449-20637,08,2,30.0
449-20637,09,3,20.0
449-20637,10,2,30.0
449-20637,11,3,20.0
449-20637,12,2,30.0
449-20637,13,2,30.0
449-20637,14,3,20.0
449-20637,15,2,30.0
449-20637,16,3,20.0
449-20637,17,2,30.0
449-20637,18,2,30.0
453-20637,05,3,20.0
453-20637,06,4,15.0
453-20637,07,4,15.0
453-20637,08,6,10.0
453-20637,09,4,15.0
453-20637,10,4,15.0
453-20637,11,4,15.0
453-20637,12,4,15.0
453-20637,13,4,15.0
453-20637,14,4,15.0
453-20637,15,5,12.0
453-20637,16,5,12.0
453-20637,17,4,15.0
453-20637,18,4,15.0
453-20637,19,4,15.0
453-20637,20,4,15.0
453-20637,21,4,15.0
453-20637,22,4,15.0
453-20637,23,1,60.0
46-20637,05,1,60.0
46-20637,06,2,30.0
46-20637,07,2,30.0
46-20637,08,2,30.0
46-20637,09,2,30.0
46-20637,10,2,30.0
46-20637,11,2,30.0
46-20637,12,2,30.0
46-20637,13,2,30.0
46-20637,14,2,30.0
46-20637,15,1,60.0
46-20637,16,2,30.0
46-20637,17,2,30.0
46-20637,18,3,20.0
46-20637,19,2,30.0
46-20637,20,2,30.0
46-20637,21,2,30.0
46-20637,22,2,30.0
46-20637,23,2,30.0
46-20637,24,2,30.0
468-20637,05,4,15.0
468-20637,06,4,15.0
468-20637,07,4,15.0
468-20637,08,4,15.0
468-20637,09,4,15.0
468-20637,10,2,30.0
468-20637,11,2,30.0
468-20637,12,2,30.0
468-20637,13,2,30.0
468-20637,14,2,30.0
468-20637,15,3,20.0
468-20637,16,4,15.0
468-20637,17,4,15.0
468-20637,18,4,15.0
468-20637,19,2,30.0
48-20637,05,1,60.0
48-20637,06,3,20.0
48-20637,07,3,20.0
48-20637,08,3,20.0
48-20637,09,3,20.0
48-20637,10,3,20.0
48-20637,11,3,20.0
48-20637,12,3,20.0
48-20637,13,3,20.0
48-20637,14,3,20.0
48-20637,15,4,15.0
48-20637,16,3,20.0
48-20637,17,3,20.0
48-20637,18,3,20.0
48-20637,19,3,20.0
48-20637,20,3,20.0
48-20637,21,3,20.0
48-20637,22,3,20.0
48-20637,23,2,30.0
48-20637,24,2,30.0
48-20637,25,1,60.0
49-20637,05,2,30.0
49-20637,06,3,20.0
49-20637,07,3,20.0
49-20637,08,3,20.0
49-20637,09,3,20.0
49-20637,10,3,20.0
49-20637,11,3,20.0
49-20637,12,3,20.0
49-20637,13,3,20.0
49-20637,14,3,20.0
49-20637,15,3,20.0
49-20637,16,4,15.0
49-20637,17,3,20.0
49-20637,18,3,20.0
49-20637,19,3,20.0
49-20637,20,3,20.0
49-20637,21,3,20.0
49-20637,22,3,20.0
49-20637,23,1,60.0
49-20637,24,2,30.0
49-20637,25,1,60.0
496-20637,04,1,60.0
5-20637,06,2,30.0
5-20637,07,3,20.0
5-20637,08,3,20.0
5-20637,09,3,20.0
5-20637,10,3,20.0
5-20637,11,3,20.0
5-20637,12,3,20.0
5-20637,13,3,20.0
5-20637,14,3,20.0
5-20637,15,3,20.0
5-20637,16,4,15.0
5-20637,17,3,20.0
5-20637,18,3,20.0
5-20637,19,3,20.0
5-20637,20,2,30.0
5-20637,21,2,30.0
5-20637,22,2,30.0
5-20637,23,2,30.0
5-20637,24,2,30.0
52-20637,05,2,30.0
52-20637,06,2,30.0
52-20637,07,2,30.0
52-20637,08,4,15.0
52-20637,09,2,30.0
52-20637,10,2,30.0
52-20637,11,2,30.0
52-20637,12,4,15.0
52-20637,13,2,30.0
52-20637,14,2,30.0
52-20637,15,4,15.0
52-20637,16,2,30.0
52-20637,17,2,30.0
52-20637,18,4,15.0
52-20637,19,2,30.0
52-20637,20,2,30.0
52-20637,21,3,20.0
52-20637,22,2,30.0
53-20637,05,1,60.0
53-20637,06,4,15.0
53-20637,07,4,15.0
53-20637,08,4,15.0
53-20637,09,4,15.0
53-20637,10,4,15.0
53-20637,11,4,15.0
53-20637,12,4,15.0
53-20637,13,4,15.0
53-20637,14,4,15.0
53-20637,15,4,15.0
53-20637,16,4,15.0
53-20637,17,4,15.0
53-20637,18,4,15.0
53-20637,19,4,15.0
53-20637,20,4,15.0
53-20637,21,4,15.0
53-20637,22,4,15.0
53-20637,23,1,60.0
54-20637,05,1,60.0
54-20637,06,2,30.0
54-20637,07,2,30.0
54-20637,08,2,30.0
54-20637,09,2,30.0
54-20637,10,2,30.0
54-20637,11,2,30.0
54-20637,12,2,30.0
54-20637,13,2,30.0
54-20637,14,2,30.0
54-20637,15,2,30.0
54-20637,16,2,30.0
54-20637,17,2,30.0
54-20637,18,2,30.0
54-20637,19,2,30.0
54-20637,20,2,30.0
54-20637,21,2,30.0
54-20637,22,2,30.0
54-20637,23,2,30.0
54-20637,24,1,60.0
55-20637,05,2,30.0
55-20637,06,4,15.0
55-20637,07,3,20.0
55-20637,08,3,20.0
55-20637,09,4,15.0
55-20637,10,3,20.0
55-20637,11,3,20.0
55-20637,12,4,15.0
55-20637,13,3,20.0
55-20637,14,3,20.0
55-20637,15,4,15.0
55-20637,16,3,20.0
55-20637,17,3,20.0
55-20637,18,4,15.0
55-20637,19,3,20.0
55-20637,20,2,30.0
55-20637,21,2,30.0
55-20637,22,2,30.0
55-20637,23,2,30.0
55-20637,24,2,30.0
55-20637,25,1,60.0
56-20637,05,2,30.0
56-20637,06,4,15.0
56-20637,07,3,20.0
56-20637,08,6,10.0
56-20637,09,4,15.0
56-20637,10,3,20.0
56-20637,11,4,15.0
56-20637,12,3,20.0
56-20637,13,4,15.0
56-20637,14,3,20.0
56-20637,15,3,20.0
56-20637,16,5,12.0
56-20637,17,4,15.0
56-20637,18,3,20.0
56-20637,19,4,15.0
56-20637,20,4,15.0
56-20637,21,3,20.0
56-20637,22,3,20.0
56-20637,23,4,15.0
56-20637,24,2,30.0
57-20637,05,1,60.0
57-20637,06,6,10.0
57-20637,07,6,10.0
57-20637,08,4,15.0
57-20637,09,6,10.0
57-20637,10,5,12.0
57-20637,11,5,12.0
57-20637,12,5,12.0
57-20637,13,5,12.0
57-20637,14,6,10.0
57-20637,15,4,15.0
57-20637,16,6,10.0
57-20637,17,4,15.0
57-20637,18,6,10.0
57-20637,19,4,15.0
57-20637,20,6,10.0
57-20637,21,4,15.0
57-20637,22,4,15.0
57-20637,23,4,15.0
57-20637,24,4,15.0
57-20637,25,3,20.0
58-20637,05,3,20.0
58-20637,06,4,15.0
58-20637,07,4,15.0
58-20637,08,4,15.0
58-20637,09,4,15.0
58-20637,10,4,15.0
58-20637,11,4,15.0
58-20637,12,4,15.0
58-20637,13,4,15.0
58-20637,14,4,15.0
58-20637,15,5,12.0
58-20637,16,5,12.0
58-20637,17,4,15.0
58-20637,18,4,15.0
58-20637,19,4,15.0
58-20637,20,4,15.0
58-20637,21,4,15.0
58-20637,22,4,15.0
58-20637,23,4,15.0
58-20637,24,4,15.0
58-20637,25,1,60.0
59-20637,05,2,30.0
59-20637,06,2,30.0
59-20637,07,3,20.0
59-20637,08,2,30.0
59-20637,09,2,30.0
59-20637,10,1,60.0
59-20637,11,2,30.0
59-20637,12,1,60.0
59-20637,13,1,60.0
59-20637,14,2,30.0
59-20637,15,1,60.0
59-20637,16,3,20.0
59-20637,17,2,30.0
59-20637,18,2,30.0
59-20637,19,2,30.0
59-20637,20,2,30.0
59-20637,21,1,60.0
59-20637,22,1,60.0
6-20637,05,2,30.0
6-20637,06,4,15.0
6-20637,07,6,10.0
6-20637,08,5,12.0
6-20637,09,6,10.0
6-20637,10,6,10.0
6-20637,11,4,15.0
6-20637,12,6,10.0
6-20637,13,4,15.0
6-20637,14,6,10.0
6-20637,15,6,10.0
6-20637,16,5,12.0
6-20637,17,6,10.0
6-20637,18,4,15.0
6-20637,19,5,12.0
6-20637,20,4,15.0
6-20637,21,4,15.0
6-20637,22,5,12.0
6-20637,23,4,15.0
6-20637,24,2,30.0
6-20637,25,1,60.0
60-20637,05,2,30.0
60-20637,06,2,30.0
60-20637,07,2,30.0
60-20637,08,2,30.0
60-20637,09,2,30.0
60-20637,10,2,30.0
60-20637,11,2,30.0
60-20637,12,2,30.0
60-20637,13,2,30.0
60-20637,14,2,30.0
60-20637,15,2,30.0
60-20637,16,2,30.0
60-20637,17,2,30.0
60-20637,18,2,30.0
60-20637,19,2,30.0
60-20637,20,2,30.0
60-20637,21,2,30.0
60-20637,22,2,30.0
60-20637,23,2,30.0
60-20637,24,1,60.0
61-20637,05,2,30.0
61-20637,06,3,20.0
61-20637,07,2,30.0
61-20637,08,2,30.0
61-20637,09,2,30.0
61-20637,10,2,30.0
61-20637,11,2,30.0
61-20637,12,2,30.0
61-20637,13,2,30.0
61-20637,14,2,30.0
61-20637,15,2,30.0
61-20637,16,2,30.0
61-20637,17,2,30.0
61-20637,18,2,30.0
61-20637,19,2,30.0
61-20637,20,1,60.0
61-20637,21,2,30.0
61-20637,22,2,30.0
61-20637,23,2,30.0
61-20637,24,2,30.0
61-20637,25,1,60.0
62-20637,06,1,60.0
62-20637,07,2,30.0
62-20637,17,2,30.0
62-20637,18,1,60.0
64-20637,06,1,60.0
64-20637,07,3,20.0
64-20637,08,1,60.0
64-20637,16,2,30.0
64-20637,17,3,20.0
64-20637,18,1,60.0
65-20637,05,2,30.0
65-20637,06,4,15.0
65-20637,07,4,15.0
65-20637,08,4,15.0
65-20637,09,5,12.0
65-20637,10,4,15.0
65-20637,11,5,12.0
65-20637,12,4,15.0
65-20637,13,4,15.0
65-20637,14,4,15.0
65-20637,15,5,12.0
65-20637,16,4,15.0
65-20637,17,3,20.0
65-20637,18,5,12.0
65-20637,19,5,12.0
65-20637,20,4,15.0
65-20637,21,4,15.0
65-20637,22,4,15.0
65-20637,23,5,12.0
65-20637,24,2,30.0
66-20637,05,3,20.0
66-20637,06,6,10.0
66-20637,07,5,12.0
66-20637,08,5,12.0
66-20637,09,5,12.0
66-20637,10,5,12.0
66-20637,11,6,10.0
66-20637,12,5,12.0
66-20637,13,5,12.0
66-20637,14,5,12.0
66-20637,15,5,12.0
66-20637,16,6,10.0
66-20637,17,5,12.0
66-20637,18,7,8.571428571428571
66-20637,19,4,15.0
66-20637,20,4,15.0
66-20637,21,2,30.0
66-20637,22,4,15.0
66-20637,23,4,15.0
66-20637,24,3,20.0
67-20637,05,3,20.0
67-20637,06,4,15.0
67-20637,07,4,15.0
67-20637,08,4,15.0
67-20637,09,5,12.0
67-20637,10,4,15.0
67-20637,11,4,15.0
67-20637,12,4,15.0
67-20637,13,4,15.0
67-20637,14,4,15.0
67-20637,15,3,20.0
67-20637,16,4,15.0
67-20637,17,4,15.0
67-20637,18,4,15.0
67-20637,19,4,15.0
67-20637,20,4,15.0
67-20637,21,4,15.0
